
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.42668226741910      eV
 Composition: x =   0.50000000002595435     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  9     58       96           -67812.81278      -61058.97264    0.375761E-03    0.391418E-05
  9     59      192           -67812.86009      -61059.01995    0.468523E-02    0.244023E-04
  9     60      192           -67812.83829      -61058.99815    0.201592E-02    0.104996E-04
  9     61      192           -67812.84829      -61059.00815    0.296859E-02    0.154614E-04
  9     62      192           -67812.80518      -61058.96504    0.560124E-03    0.291731E-05
  9     63      192           -67812.85725      -61059.01711    0.419796E-02    0.218644E-04
  9     64       96           -67812.81455      -61058.97441    0.402452E-03    0.419221E-05
  9     65       96           -67812.79692      -61058.95678    0.203443E-03    0.211920E-05
  9     66      192           -67812.81048      -61058.97034    0.687735E-03    0.358195E-05
  9     67      192           -67812.83063      -61058.99049    0.149914E-02    0.780802E-05
  9     68      192           -67812.82720      -61058.98706    0.131282E-02    0.683758E-05
  9     69       48           -67812.87338      -61059.03324    0.195900E-02    0.408125E-04
  9     70       96           -67812.87207      -61059.03192    0.372296E-02    0.387809E-04
  9     71      192           -67812.88936      -61059.04922    0.145371E-01    0.757142E-04
  9     72       96           -67812.86915      -61059.02901    0.332610E-02    0.346469E-04
  9     73       48           -67812.77518      -61058.93503    0.438712E-04    0.913984E-06
  9     74       96           -67812.80572      -61058.96558    0.285996E-03    0.297912E-05
  9     75       96           -67812.84596      -61059.00582    0.135616E-02    0.141267E-04
  9     76      192           -67812.86070      -61059.02056    0.479673E-02    0.249830E-04
  9     77       96           -67812.85495      -61059.01481    0.192038E-02    0.200039E-04
  9     78       48           -67812.87663      -61059.03649    0.222074E-02    0.462653E-04
  9     79       96           -67812.89835      -61059.05821    0.102918E-01    0.107206E-03
  9     80       32           -67812.80120      -61058.96106    0.800429E-04    0.250134E-05
  9     81       96           -67812.89119      -61059.05105    0.780083E-02    0.812587E-04
  9     82       16           -67812.84558      -61059.00544    0.222746E-03    0.139216E-04
 10      1       96           -68563.19951      -61058.93269    0.801205E-04    0.834589E-06
 10      2      192           -68563.22623      -61058.95941    0.450523E-03    0.234647E-05
 10      3       96           -68563.19852      -61058.93170    0.771282E-04    0.803419E-06
 10      4       96           -68563.19838      -61058.93156    0.767087E-04    0.799049E-06
 10      5       48           -68563.21124      -61058.94442    0.630720E-04    0.131400E-05
 10      6       48           -68563.24170      -61058.97488    0.204908E-03    0.426891E-05
 10      7      192           -68563.19709      -61058.93027    0.145922E-03    0.760009E-06
 10      8       96           -68563.20784      -61058.94102    0.110598E-03    0.115207E-05
 10      9       96           -68563.21364      -61058.94682    0.138426E-03    0.144194E-05
 10     10      192           -68563.25766      -61058.99084    0.151973E-02    0.791528E-05
 10     11       96           -68563.19797      -61058.93115    0.754901E-04    0.786355E-06
 10     12      192           -68563.22825      -61058.96143    0.487156E-03    0.253727E-05
 10     13       96           -68563.24672      -61058.97989    0.497530E-03    0.518261E-05
 10     14      192           -68563.24614      -61058.97932    0.973098E-03    0.506822E-05
 10     15       96           -68563.22693      -61058.96011    0.231462E-03    0.241106E-05
 10     16      192           -68563.22335      -61058.95653    0.403044E-03    0.209919E-05
 10     17      192           -68563.25546      -61058.98864    0.139576E-02    0.726956E-05
 10     18      192           -68563.25561      -61058.98878    0.140339E-02    0.730932E-05
 10     19      192           -68563.25470      -61058.98788    0.135527E-02    0.705869E-05
 10     20      192           -68563.26407      -61058.99725    0.194685E-02    0.101399E-04
 10     21      192           -68563.27507      -61059.00825    0.297972E-02    0.155194E-04
 10     22      192           -68563.27252      -61059.00570    0.270025E-02    0.140638E-04
 10     23      192           -68563.23484      -61058.96801    0.628455E-03    0.327321E-05
 10     24      192           -68563.19848      -61058.93166    0.154006E-03    0.802115E-06
 10     25       96           -68563.19666      -61058.92984    0.717573E-04    0.747472E-06
 10     26       96           -68563.23259      -61058.96577    0.288069E-03    0.300072E-05
 10     27      192           -68563.22735      -61058.96052    0.470361E-03    0.244980E-05
 10     28       64           -68563.25601      -61058.98918    0.475109E-03    0.742358E-05
 10     29      192           -68563.24584      -61058.97902    0.961871E-03    0.500974E-05
 10     30      192           -68563.22906      -61058.96224    0.502584E-03    0.261762E-05
 10     31      192           -68563.24792      -61058.98110    0.104246E-02    0.542947E-05
 10     32      192           -68563.24485      -61058.97803    0.925911E-03    0.482245E-05
 10     33      192           -68563.26372      -61058.99690    0.192075E-02    0.100039E-04
 10     34       96           -68563.22979      -61058.96297    0.258539E-03    0.269311E-05
 10     35       48           -68563.20800      -61058.94118    0.556468E-04    0.115931E-05
 10     36      192           -68563.24395      -61058.97713    0.894162E-03    0.465710E-05
 10     37       48           -68563.20696      -61058.94014    0.534444E-04    0.111342E-05
 10     38      192           -68563.28889      -61059.02206    0.508460E-02    0.264823E-04
 10     39      192           -68563.28843      -61059.02161    0.499667E-02    0.260243E-04
 10     40       96           -68563.29626      -61059.02943    0.338094E-02    0.352181E-04
 10     41       96           -68563.29383      -61059.02701    0.307857E-02    0.320685E-04
 10     42       32           -68563.25704      -61058.99022    0.247229E-03    0.772592E-05
 10     43       16           -68563.27082      -61059.00400    0.210667E-03    0.131667E-04
 10     44       48           -68563.20535      -61058.93853    0.502156E-04    0.104616E-05
 10     45      192           -68563.25355      -61058.98673    0.129615E-02    0.675079E-05
 10     46       48           -68563.24488      -61058.97806    0.231720E-03    0.482749E-05
 10     47      192           -68563.27231      -61059.00548    0.267737E-02    0.139446E-04
 10     48      192           -68563.25558      -61058.98875    0.140171E-02    0.730056E-05
 10     49       48           -68563.21547      -61058.94864    0.742699E-04    0.154729E-05
 10     50       48           -68563.26774      -61059.00092    0.560953E-03    0.116865E-04
 10     51      192           -68563.29441      -61059.02759    0.629636E-02    0.327936E-04
 10     52      192           -68563.30566      -61059.03883    0.972666E-02    0.506597E-04
 10     53       24           -68563.22534      -61058.95852    0.544054E-04    0.226689E-05
 10     54       96           -68563.30286      -61059.03604    0.436479E-02    0.454665E-04
 10     55       96           -68563.21527      -61058.94845    0.147429E-03    0.153572E-05
 10     56       32           -68563.24851      -61058.98169    0.177781E-03    0.555567E-05
 10     57       96           -68563.26640      -61058.99958    0.106540E-02    0.110979E-04
 10     58       48           -68563.30263      -61059.03581    0.216331E-02    0.450690E-04
 10     59       96           -68563.30455      -61059.03773    0.466019E-02    0.485437E-04
 10     60       96           -68563.30780      -61059.04098    0.528468E-02    0.550487E-04
 10     61       16           -68563.23690      -61058.97008    0.567196E-04    0.354498E-05
 10     62       96           -68563.29162      -61059.02480    0.282568E-02    0.294341E-04
 10     63       48           -68563.30391      -61059.03709    0.227295E-02    0.473530E-04
 10     64       96           -68563.29514      -61059.02832    0.323847E-02    0.337341E-04
 10     65       48           -68563.32761      -61059.06079    0.568479E-02    0.118433E-03
 11      1       96           -69313.62809      -61058.93459    0.862466E-04    0.898402E-06
 11      2       48           -69313.62715      -61058.93365    0.415802E-04    0.866255E-06
 11      3       96           -69313.65893      -61058.96543    0.284291E-03    0.296137E-05
 11      4      192           -69313.68541      -61058.99191    0.158357E-02    0.824777E-05
 11      5       96           -69313.62681      -61058.93331    0.820803E-04    0.855003E-06
 11      6      192           -69313.65819      -61058.96469    0.552602E-03    0.287814E-05
 11      7      192           -69313.65744      -61058.96394    0.536801E-03    0.279584E-05
 11      8      192           -69313.65830      -61058.96479    0.554808E-03    0.288963E-05
 11      9      192           -69313.67591      -61058.98240    0.109638E-02    0.571031E-05
 11     10      192           -69313.65793      -61058.96443    0.547051E-03    0.284922E-05
 11     11       96           -69313.63928      -61058.94578    0.132951E-03    0.138491E-05
 11     12       96           -69313.70426      -61059.01076    0.164162E-02    0.171002E-04
 11     13      192           -69313.70946      -61059.01595    0.401445E-02    0.209086E-04
 11     14       96           -69313.68995      -61058.99645    0.943755E-03    0.983078E-05
 11     15       96           -69313.70310      -61059.00960    0.156983E-02    0.163524E-04
 11     16      192           -69313.66833      -61058.97482    0.817754E-03    0.425913E-05
 11     17      192           -69313.70143      -61059.00793    0.294292E-02    0.153277E-04
 11     18       48           -69313.70704      -61059.01353    0.913821E-03    0.190379E-04
 11     19      192           -69313.71851      -61059.02501    0.569739E-02    0.296739E-04
 11     20       48           -69313.64847      -61058.95497    0.948521E-04    0.197609E-05
 11     21       96           -69313.66195      -61058.96844    0.319470E-03    0.332781E-05
 11     22       48           -69313.62968      -61058.93618    0.458517E-04    0.955244E-06
 11     23      192           -69313.67752      -61058.98402    0.116715E-02    0.607889E-05
 11     24       96           -69313.68931      -61058.99581    0.920678E-03    0.959040E-05
 11     25       96           -69313.71057      -61059.01706    0.209504E-02    0.218234E-04
 11     26      192           -69313.71815      -61059.02464    0.561817E-02    0.292613E-04
 11     27       96           -69313.68511      -61058.99160    0.782560E-03    0.815166E-05
 11     28       96           -69313.71676      -61059.02326    0.266255E-02    0.277349E-04
 11     29       96           -69313.73547      -61059.04197    0.549028E-02    0.571905E-04
 11     30       96           -69313.68841      -61058.99491    0.889281E-03    0.926334E-05
 11     31       96           -69313.73744      -61059.04393    0.592410E-02    0.617093E-04
 11     32      192           -69313.74174      -61059.04823    0.139912E-01    0.728709E-04
 11     33       96           -69313.72588      -61059.03237    0.378782E-02    0.394564E-04
 11     34       48           -69313.73495      -61059.04144    0.269016E-02    0.560451E-04
 11     35       96           -69313.72839      -61059.03489    0.417548E-02    0.434946E-04
 12      1        8           -70064.06517      -61058.94498    0.107445E-04    0.134306E-05
 12      2      192           -70064.09310      -61058.97291    0.759595E-03    0.395622E-05
 12      3       96           -70064.12351      -61059.00333    0.123155E-02    0.128286E-04
 12      4       96           -70064.13387      -61059.01368    0.183812E-02    0.191471E-04
 12      5       96           -70064.13171      -61059.01153    0.169124E-02    0.176170E-04
 12      6       96           -70064.09231      -61058.97213    0.368410E-03    0.383760E-05
 12      7      192           -70064.12289      -61059.00270    0.240416E-02    0.125217E-04
 12      8       12           -70064.07365      -61058.95346    0.223709E-04    0.186424E-05
 12      9       96           -70064.14746      -61059.02727    0.311011E-02    0.323970E-04
 12     10      192           -70064.15224      -61059.03205    0.748150E-02    0.389661E-04
 12     11       96           -70064.12175      -61059.00156    0.115018E-02    0.119811E-04
 12     12       24           -70064.12149      -61059.00131    0.284756E-03    0.118648E-04
 12     13       96           -70064.16960      -61059.04941    0.732280E-02    0.762792E-04
 12     14       48           -70064.13176      -61059.01157    0.847157E-03    0.176491E-04
 12     15       48           -70064.13138      -61059.01120    0.834925E-03    0.173943E-04
 12     16       96           -70064.16325      -61059.04306    0.572755E-02    0.596619E-04
 12     17       96           -70064.14087      -61059.02068    0.240973E-02    0.251013E-04
 12     18      192           -70064.17831      -61059.05812    0.205138E-01    0.106843E-03
 12     19       24           -70064.18632      -61059.06613    0.349503E-02    0.145626E-03
 12     20        4           -70064.09081      -61058.97063    0.144845E-04    0.362113E-05
 12     21       12           -70064.18951      -61059.06932    0.197732E-02    0.164777E-03
 12     22        8           -70064.18482      -61059.06463    0.109942E-02    0.137428E-03
 13      1       32           -70814.54558      -61058.99872    0.343463E-03    0.107332E-04
 13      2       48           -70814.54591      -61058.99905    0.521813E-03    0.108711E-04
 13      3       96           -70814.57501      -61059.02814    0.321590E-02    0.334990E-04
 13      4      192           -70814.58531      -61059.03844    0.958036E-02    0.498977E-04
 13      5       96           -70814.60588      -61059.05902    0.106169E-01    0.110592E-03
 13      6       16           -70814.56608      -61059.01921    0.379417E-03    0.237136E-04
 13      7       48           -70814.61397      -61059.06710    0.725667E-02    0.151181E-03
 13      8       32           -70814.62200      -61059.07513    0.660179E-02    0.206306E-03
 14      1       48           -71565.03360      -61059.06005    0.552478E-02    0.115100E-03
 14      2       24           -71565.04294      -61059.06938    0.396390E-02    0.165163E-03
 14      3       48           -71565.06234      -61059.08879    0.167961E-01    0.349920E-03
 15      1       16           -72315.51012      -61059.10988    0.126594E-01    0.791213E-03
 16      1        1           -73065.97876      -61059.15184    0.400960E-02    0.400960E-02
 ------------------------------
  n      Cumulative prob(n,T) 
     0            0.00214
     1            0.00722
     2            0.02469
     3            0.04423
     4            0.06030
     5            0.08253
     6            0.10934
     7            0.11942
     8            0.11633
     9            0.11571
    10            0.09733
    11            0.07469
    12            0.06459
    13            0.03852
    14            0.02628
    15            0.01266
    16            0.00401
 ------------------------------

 ____________________________________________________________________________________________
 Temperature: T =    1000.0000000000000      K
 Chemical potential: mu =   -750.42584696321194      eV
 Composition: x =   0.50000000002670986     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  0      1        1           -61059.13561      -61059.13561    0.739023E-04    0.739023E-04
  1      1       16           -61809.52206      -61059.09621    0.748542E-03    0.467839E-04
  2      1       48           -62559.91747      -61059.06578    0.157749E-02    0.328644E-04
  2      2       24           -62559.92649      -61059.07480    0.875751E-03    0.364896E-04
  2      3       48           -62559.93679      -61059.08509    0.197379E-02    0.411206E-04
  3      1       48           -63310.31227      -61059.03473    0.110019E-02    0.229206E-04
  3      2       32           -63310.31342      -61059.03588    0.743365E-03    0.232301E-04
  3      3       96           -63310.32148      -61059.04394    0.244860E-02    0.255063E-04
  3      4      192           -63310.33108      -61059.05354    0.547451E-02    0.285131E-04
  3      5       96           -63310.33003      -61059.05249    0.270395E-02    0.281661E-04
  3      6       48           -63310.32923      -61059.05169    0.133959E-02    0.279081E-04
  3      7       32           -63310.36223      -61059.08469    0.130975E-02    0.409297E-04
  3      8       16           -63310.29084      -61059.01330    0.286008E-03    0.178755E-04
  4      1       12           -64060.69708      -61058.99369    0.170838E-03    0.142365E-04
  4      2      192           -64060.71656      -61059.01317    0.342693E-02    0.178486E-04
  4      3      192           -64060.71491      -61059.01152    0.336170E-02    0.175089E-04
  4      4       96           -64060.72606      -61059.02267    0.191319E-02    0.199291E-04
  4      5       24           -64060.72769      -61059.02430    0.487408E-03    0.203087E-04
  4      6       96           -64060.73540      -61059.03202    0.213228E-02    0.222113E-04
  4      7       48           -64060.73390      -61059.03052    0.104772E-02    0.218275E-04
  4      8       96           -64060.71444      -61059.01105    0.167184E-02    0.174150E-04
  4      9      192           -64060.73261      -61059.02922    0.412856E-02    0.215029E-04
  4     10       96           -64060.75440      -61059.05101    0.265803E-02    0.276878E-04
  4     11       96           -64060.75643      -61059.05304    0.272145E-02    0.283485E-04
  4     12       96           -64060.72217      -61059.01878    0.182875E-02    0.190494E-04
  4     13       96           -64060.69587      -61058.99248    0.134774E-02    0.140390E-04
  4     14       96           -64060.72462      -61059.02124    0.188151E-02    0.195990E-04
  4     15       96           -64060.73338      -61059.02999    0.208269E-02    0.216947E-04
  4     16      192           -64060.74358      -61059.04019    0.468878E-02    0.244207E-04
  4     17       48           -64060.73462      -61059.03123    0.105644E-02    0.220091E-04
  4     18       24           -64060.74005      -61059.03666    0.562586E-03    0.234411E-04
  4     19        8           -64060.70845      -61059.00506    0.129960E-03    0.162451E-04
  4     20        4           -64060.71469      -61059.01130    0.698577E-04    0.174644E-04
  4     21       12           -64060.72936      -61059.02597    0.248479E-03    0.207066E-04
  4     22        8           -64060.80941      -61059.10602    0.419389E-03    0.524236E-04
  5      1       96           -64811.10732      -61058.97809    0.114038E-02    0.118790E-04
  5      2      192           -64811.12798      -61058.99874    0.289855E-02    0.150966E-04
  5      3       48           -64811.11935      -61058.99012    0.655599E-03    0.136583E-04
  5      4      192           -64811.11591      -61058.98667    0.251966E-02    0.131232E-04
  5      5       96           -64811.13305      -61059.00382    0.153721E-02    0.160126E-04
  5      6      192           -64811.14693      -61059.01769    0.361152E-02    0.188100E-04
  5      7       96           -64811.14333      -61059.01409    0.173186E-02    0.180402E-04
  5      8       96           -64811.11657      -61058.98733    0.126953E-02    0.132243E-04
  5      9       96           -64811.15908      -61059.02984    0.207919E-02    0.216582E-04
  5     10      192           -64811.12358      -61058.99435    0.275446E-02    0.143461E-04
  5     11       96           -64811.15460      -61059.02536    0.197383E-02    0.205607E-04
  5     12       96           -64811.13429      -61059.00506    0.155949E-02    0.162447E-04
  5     13       48           -64811.09652      -61058.96728    0.502996E-03    0.104791E-04
  5     14       96           -64811.09885      -61058.96962    0.103362E-02    0.107669E-04
  5     15       96           -64811.10455      -61058.97531    0.110427E-02    0.115028E-04
  5     16      192           -64811.12491      -61058.99568    0.279717E-02    0.145686E-04
  5     17      192           -64811.13724      -61059.00801    0.322756E-02    0.168102E-04
  5     18      192           -64811.14338      -61059.01415    0.346584E-02    0.180513E-04
  5     19      192           -64811.14607      -61059.01684    0.357574E-02    0.186236E-04
  5     20      192           -64811.15355      -61059.02432    0.389999E-02    0.203124E-04
  5     21       96           -64811.14266      -61059.01343    0.171848E-02    0.179009E-04
  5     22       96           -64811.16473      -61059.03549    0.222003E-02    0.231253E-04
  5     23      192           -64811.12660      -61058.99737    0.285264E-02    0.148575E-04
  5     24      192           -64811.13486      -61059.00563    0.313971E-02    0.163527E-04
  5     25      192           -64811.15418      -61059.02494    0.392851E-02    0.204610E-04
  5     26      192           -64811.14948      -61059.02024    0.371999E-02    0.193749E-04
  5     27       96           -64811.13234      -61059.00311    0.152456E-02    0.158808E-04
  5     28       96           -64811.14099      -61059.01176    0.168556E-02    0.175579E-04
  5     29       96           -64811.10918      -61058.97995    0.116526E-02    0.121381E-04
  5     30       48           -64811.11499      -61058.98576    0.623268E-03    0.129847E-04
  5     31       48           -64811.12250      -61058.99326    0.679991E-03    0.141665E-04
  5     32       96           -64811.15092      -61059.02169    0.189138E-02    0.197019E-04
  5     33       96           -64811.15329      -61059.02406    0.194417E-02    0.202517E-04
  5     34       48           -64811.17400      -61059.04476    0.123608E-02    0.257517E-04
  5     35       96           -64811.20776      -61059.07852    0.365788E-02    0.381029E-04
  6      1       48           -65561.52021      -61058.96513    0.490574E-03    0.102203E-04
  6      2       96           -65561.51663      -61058.96155    0.941277E-03    0.980496E-05
  6      3       96           -65561.53725      -61058.98216    0.119563E-02    0.124545E-04
  6      4       96           -65561.55042      -61058.99534    0.139310E-02    0.145114E-04
  6      5      192           -65561.54507      -61058.98999    0.261859E-02    0.136385E-04
  6      6      192           -65561.52659      -61058.97151    0.211321E-02    0.110063E-04
  6      7      192           -65561.55623      -61059.00114    0.298045E-02    0.155232E-04
  6      8       16           -65561.58156      -61059.02648    0.333256E-03    0.208285E-04
  6      9       48           -65561.53048      -61058.97540    0.552653E-03    0.115136E-04
  6     10      192           -65561.50648      -61058.95140    0.167328E-02    0.871499E-05
  6     11       96           -65561.50926      -61058.95418    0.864050E-03    0.900052E-05
  6     12       32           -65561.53261      -61058.97753    0.377687E-03    0.118027E-04
  6     13      192           -65561.53638      -61058.98130    0.236727E-02    0.123295E-04
  6     14      192           -65561.55508      -61059.00000    0.294101E-02    0.153178E-04
  6     15      192           -65561.56568      -61059.01060    0.332601E-02    0.173229E-04
  6     16      192           -65561.52769      -61058.97261    0.214029E-02    0.111473E-04
  6     17      192           -65561.54578      -61058.99069    0.264004E-02    0.137502E-04
  6     18       64           -65561.54481      -61058.98973    0.870205E-03    0.135970E-04
  6     19      192           -65561.55339      -61058.99831    0.288413E-02    0.150215E-04
  6     20       96           -65561.56876      -61059.01368    0.172350E-02    0.179531E-04
  6     21      192           -65561.56988      -61059.01480    0.349225E-02    0.181888E-04
  6     22      192           -65561.54427      -61058.98918    0.259419E-02    0.135114E-04
  6     23      192           -65561.55311      -61058.99803    0.287457E-02    0.149717E-04
  6     24      192           -65561.57385      -61059.01877    0.365669E-02    0.190452E-04
  6     25      192           -65561.56475      -61059.00967    0.329034E-02    0.171372E-04
  6     26       96           -65561.58096      -61059.02588    0.198576E-02    0.206850E-04
  6     27      192           -65561.56031      -61059.00523    0.312514E-02    0.162768E-04
  6     28       96           -65561.53571      -61058.98063    0.117456E-02    0.122350E-04
  6     29      192           -65561.55869      -61059.00361    0.306683E-02    0.159731E-04
  6     30      192           -65561.55524      -61059.00016    0.294658E-02    0.153468E-04
  6     31      192           -65561.55868      -61059.00359    0.306640E-02    0.159709E-04
  6     32      192           -65561.56461      -61059.00953    0.328496E-02    0.171092E-04
  6     33       48           -65561.50632      -61058.95123    0.417524E-03    0.869842E-05
  6     34      192           -65561.52438      -61058.96930    0.205961E-02    0.107271E-04
  6     35       32           -65561.54198      -61058.98690    0.421070E-03    0.131584E-04
  6     36      192           -65561.51409      -61058.95901    0.182779E-02    0.951973E-05
  6     37       48           -65561.51811      -61058.96303    0.478758E-03    0.997412E-05
  6     38       96           -65561.51989      -61058.96481    0.977500E-03    0.101823E-04
  6     39       96           -65561.51745      -61058.96237    0.950276E-03    0.989871E-05
  6     40       96           -65561.52718      -61058.97210    0.106382E-02    0.110814E-04
  6     41       48           -65561.51654      -61058.96146    0.470147E-03    0.979473E-05
  6     42      192           -65561.54816      -61058.99308    0.271420E-02    0.141364E-04
  6     43       24           -65561.51377      -61058.95869    0.227632E-03    0.948467E-05
  6     44       96           -65561.52518      -61058.97010    0.103940E-02    0.108271E-04
  6     45      192           -65561.54372      -61058.98864    0.257774E-02    0.134257E-04
  6     46      192           -65561.55012      -61058.99504    0.277648E-02    0.144608E-04
  6     47       96           -65561.54490      -61058.98982    0.130673E-02    0.136118E-04
  6     48       96           -65561.55341      -61058.99833    0.144235E-02    0.150245E-04
  6     49       96           -65561.57079      -61059.01571    0.176462E-02    0.183815E-04
  6     50       48           -65561.53532      -61058.98024    0.584589E-03    0.121789E-04
  6     51       96           -65561.57028      -61059.01520    0.175429E-02    0.182738E-04
  6     52      192           -65561.57470      -61059.01961    0.369289E-02    0.192338E-04
  6     53       96           -65561.57929      -61059.02421    0.194764E-02    0.202880E-04
  6     54       48           -65561.57496      -61059.01988    0.926066E-03    0.192931E-04
  6     55      192           -65561.56311      -61059.00803    0.322839E-02    0.168145E-04
  6     56       96           -65561.57904      -61059.02396    0.194200E-02    0.202292E-04
  6     57       16           -65561.54741      -61058.99233    0.224218E-03    0.140136E-04
  6     58       48           -65561.51364      -61058.95856    0.454567E-03    0.947015E-05
  6     59       48           -65561.55833      -61059.00325    0.763503E-03    0.159063E-04
  6     60       96           -65561.60610      -61059.05102    0.265831E-02    0.276907E-04
  6     61      192           -65561.59742      -61059.04233    0.480696E-02    0.250362E-04
  6     62       96           -65561.62828      -61059.07320    0.343877E-02    0.358205E-04
  6     63       96           -65561.60348      -61059.04840    0.257861E-02    0.268606E-04
  6     64       48           -65561.61413      -61059.05905    0.145898E-02    0.303955E-04
  6     65       48           -65561.59121      -61059.03612    0.111818E-02    0.232955E-04
  7      1      192           -66311.94451      -61058.96358    0.192741E-02    0.100386E-04
  7      2       48           -66311.97842      -61058.99749    0.714212E-03    0.148794E-04
  7      3       96           -66311.94963      -61058.96871    0.102276E-02    0.106537E-04
  7      4       96           -66311.91560      -61058.93467    0.689046E-03    0.717756E-05
  7      5       48           -66311.91094      -61058.93001    0.326364E-03    0.679926E-05
  7      6       96           -66311.93192      -61058.95099    0.832717E-03    0.867413E-05
  7      7       96           -66311.96458      -61058.98365    0.121647E-02    0.126716E-04
  7      8      192           -66311.94323      -61058.96230    0.189903E-02    0.989079E-05
  7      9      192           -66311.96152      -61058.98059    0.234801E-02    0.122292E-04
  7     10      192           -66311.97454      -61058.99361    0.273094E-02    0.142237E-04
  7     11      192           -66311.98827      -61059.00734    0.320272E-02    0.166808E-04
  7     12      192           -66311.96920      -61058.98828    0.256700E-02    0.133698E-04
  7     13      192           -66311.97897      -61058.99804    0.287504E-02    0.149742E-04
  7     14      192           -66311.95455      -61058.97362    0.216545E-02    0.112784E-04
  7     15      192           -66311.94879      -61058.96786    0.202553E-02    0.105496E-04
  7     16      192           -66311.97501      -61058.99408    0.274591E-02    0.143016E-04
  7     17      192           -66311.97941      -61058.99848    0.288969E-02    0.150505E-04
  7     18      192           -66311.97931      -61058.99838    0.288624E-02    0.150325E-04
  7     19       96           -66311.98554      -61059.00461    0.155146E-02    0.161610E-04
  7     20       96           -66311.97225      -61058.99133    0.132974E-02    0.138515E-04
  7     21      192           -66311.93300      -61058.95207    0.168640E-02    0.878333E-05
  7     22      192           -66311.95195      -61058.97102    0.210116E-02    0.109435E-04
  7     23       96           -66311.91308      -61058.93215    0.669180E-03    0.697063E-05
  7     24       96           -66311.92432      -61058.94339    0.762421E-03    0.794189E-05
  7     25      192           -66311.93376      -61058.95284    0.170146E-02    0.886175E-05
  7     26      192           -66311.94964      -61058.96871    0.204554E-02    0.106538E-04
  7     27      192           -66311.95674      -61058.97581    0.222131E-02    0.115693E-04
  7     28      192           -66311.94869      -61058.96776    0.202325E-02    0.105378E-04
  7     29       96           -66311.96376      -61058.98283    0.120496E-02    0.125517E-04
  7     30      192           -66311.92504      -61058.94411    0.153760E-02    0.800834E-05
  7     31       96           -66311.92608      -61058.94515    0.778108E-03    0.810529E-05
  7     32      192           -66311.94219      -61058.96126    0.187627E-02    0.977225E-05
  7     33      192           -66311.95534      -61058.97441    0.218552E-02    0.113829E-04
  7     34      192           -66311.93241      -61058.95148    0.167489E-02    0.872340E-05
  7     35      192           -66311.94584      -61058.96491    0.195738E-02    0.101947E-04
  7     36      192           -66311.96232      -61058.98139    0.236980E-02    0.123427E-04
  7     37      192           -66311.94051      -61058.95958    0.184003E-02    0.958347E-05
  7     38       96           -66311.94944      -61058.96851    0.102048E-02    0.106300E-04
  7     39      192           -66311.96984      -61058.98891    0.258598E-02    0.134687E-04
  7     40       96           -66311.93276      -61058.95183    0.840815E-03    0.875849E-05
  7     41      192           -66311.96916      -61058.98824    0.256581E-02    0.133636E-04
  7     42       96           -66311.96775      -61058.98682    0.126195E-02    0.131453E-04
  7     43       96           -66311.96666      -61058.98573    0.124610E-02    0.129802E-04
  7     44       96           -66311.99143      -61059.01050    0.166117E-02    0.173039E-04
  7     45       96           -66311.96841      -61058.98748    0.127173E-02    0.132472E-04
  7     46      192           -66311.97714      -61058.99621    0.281463E-02    0.146595E-04
  7     47      192           -66311.96119      -61058.98026    0.233906E-02    0.121826E-04
  7     48      192           -66311.99185      -61059.01092    0.333842E-02    0.173876E-04
  7     49      192           -66311.99770      -61059.01677    0.357305E-02    0.186096E-04
  7     50      192           -66311.97840      -61058.99747    0.285618E-02    0.148760E-04
  7     51       48           -66311.98007      -61058.99914    0.728010E-03    0.151669E-04
  7     52       96           -66311.96713      -61058.98620    0.125302E-02    0.130523E-04
  7     53       48           -66311.91035      -61058.92942    0.324141E-03    0.675294E-05
  7     54       96           -66311.93432      -61058.95339    0.856205E-03    0.891880E-05
  7     55      192           -66311.93864      -61058.95771    0.180049E-02    0.937753E-05
  7     56      192           -66311.94337      -61058.96244    0.190199E-02    0.990618E-05
  7     57       32           -66311.93053      -61058.94960    0.273128E-03    0.853524E-05
  7     58       96           -66311.95366      -61058.97273    0.107167E-02    0.111633E-04
  7     59       96           -66311.95312      -61058.97219    0.106498E-02    0.110935E-04
  7     60      192           -66311.96400      -61058.98307    0.241665E-02    0.125867E-04
  7     61       96           -66311.96270      -61058.98178    0.119025E-02    0.123984E-04
  7     62       16           -66311.93216      -61058.95123    0.139175E-03    0.869843E-05
  7     63       96           -66311.99363      -61059.01270    0.170405E-02    0.177505E-04
  7     64      192           -66312.02416      -61059.04323    0.485703E-02    0.252970E-04
  7     65      192           -66312.00195      -61059.02102    0.375360E-02    0.195500E-04
  7     66      192           -66312.02133      -61059.04041    0.470061E-02    0.244823E-04
  7     67      192           -66312.01008      -61059.02915    0.412492E-02    0.214840E-04
  7     68       64           -66311.99630      -61059.01538    0.117189E-02    0.183108E-04
  7     69       96           -66312.02607      -61059.04514    0.248312E-02    0.258658E-04
  7     70      192           -66312.01215      -61059.03122    0.422526E-02    0.220066E-04
  7     71      192           -66312.02303      -61059.04210    0.479392E-02    0.249684E-04
