
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.42660159737159      eV
 Composition: x =   0.50000000002753242     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  7     40       96           -66311.93276      -61058.95112    0.782057E-03    0.814643E-05
  7     41      192           -66311.96916      -61058.98752    0.253779E-02    0.132177E-04
  7     42       96           -66311.96775      -61058.98611    0.124518E-02    0.129707E-04
  7     43       96           -66311.96666      -61058.98502    0.122729E-02    0.127843E-04
  7     44       96           -66311.99143      -61059.00979    0.170597E-02    0.177705E-04
  7     45       96           -66311.96841      -61058.98677    0.125624E-02    0.130858E-04
  7     46      192           -66311.97714      -61058.99550    0.282163E-02    0.146960E-04
  7     47      192           -66311.96119      -61058.97955    0.228259E-02    0.118885E-04
  7     48      192           -66311.99185      -61059.01021    0.343086E-02    0.178691E-04
  7     49      192           -66311.99770      -61059.01606    0.370845E-02    0.193148E-04
  7     50      192           -66311.97840      -61058.99676    0.286940E-02    0.149448E-04
  7     51       48           -66311.98007      -61058.99843    0.733444E-03    0.152801E-04
  7     52       96           -66311.96713      -61058.98549    0.123510E-02    0.128656E-04
  7     53       48           -66311.91035      -61058.92871    0.290297E-03    0.604786E-05
  7     54       96           -66311.93432      -61058.95268    0.798476E-03    0.831746E-05
  7     55      192           -66311.93864      -61058.95700    0.169138E-02    0.880929E-05
  7     56      192           -66311.94337      -61058.96173    0.180105E-02    0.938046E-05
  7     57       32           -66311.93053      -61058.94889    0.253089E-03    0.790902E-05
  7     58       96           -66311.95366      -61058.97202    0.103259E-02    0.107561E-04
  7     59       96           -66311.95312      -61058.97148    0.102520E-02    0.106792E-04
  7     60      192           -66311.96400      -61058.98236    0.236953E-02    0.123413E-04
  7     61       96           -66311.96270      -61058.98106    0.116448E-02    0.121300E-04
  7     62       16           -66311.93216      -61058.95052    0.129320E-03    0.808247E-05
  7     63       96           -66311.99363      -61059.01199    0.175650E-02    0.182969E-04
  7     64      192           -66312.02416      -61059.04252    0.527134E-02    0.274549E-04
  7     65      192           -66312.00195      -61059.02031    0.392388E-02    0.204369E-04
  7     66      192           -66312.02133      -61059.03970    0.507733E-02    0.264444E-04
  7     67      192           -66312.01008      -61059.02844    0.437163E-02    0.227689E-04
  7     68       64           -66311.99630      -61059.01467    0.121344E-02    0.189600E-04
  7     69       96           -66312.02607      -61059.04443    0.270366E-02    0.281631E-04
  7     70      192           -66312.01215      -61059.03051    0.449365E-02    0.234044E-04
  7     71      192           -66312.02303      -61059.04139    0.519296E-02    0.270467E-04
  7     72       96           -66311.98848      -61059.00684    0.164041E-02    0.170876E-04
  7     73      192           -66312.02080      -61059.03916    0.504155E-02    0.262581E-04
  7     74       96           -66311.98403      -61059.00239    0.154609E-02    0.161051E-04
  7     75       96           -66312.03621      -61059.05457    0.309386E-02    0.322277E-04
  7     76      192           -66311.98906      -61059.00742    0.330600E-02    0.172187E-04
  7     77       96           -66311.99918      -61059.01754    0.189099E-02    0.196978E-04
  7     78       96           -66311.95201      -61058.97037    0.101012E-02    0.105221E-04
  7     79       96           -66311.97882      -61058.99718    0.144273E-02    0.150285E-04
  7     80       48           -66311.97449      -61058.99285    0.680965E-03    0.141868E-04
  7     81       32           -66312.00074      -61059.01910    0.643579E-03    0.201119E-04
  7     82       16           -66312.07070      -61059.08906    0.815521E-03    0.509701E-04
  8      1       48           -67062.37149      -61058.96431    0.465969E-03    0.970768E-05
  8      2       96           -67062.33935      -61058.93217    0.607958E-03    0.633289E-05
  8      3      192           -67062.38655      -61058.97937    0.227709E-02    0.118598E-04
  8      4      192           -67062.36876      -61058.96157    0.179743E-02    0.936159E-05
  8      5      192           -67062.39867      -61058.99149    0.267504E-02    0.139325E-04
  8      6      192           -67062.39225      -61058.98507    0.245623E-02    0.127929E-04
  8      7       96           -67062.35957      -61058.95239    0.795388E-03    0.828529E-05
  8      8      192           -67062.33768      -61058.93050    0.118919E-02    0.619370E-05
  8      9      192           -67062.35671      -61058.94953    0.153156E-02    0.797686E-05
  8     10       96           -67062.36931      -61058.96212    0.905307E-03    0.943028E-05
  8     11      192           -67062.37592      -61058.96874    0.197709E-02    0.102973E-04
  8     12      192           -67062.37400      -61058.96682    0.192727E-02    0.100378E-04
  8     13       48           -67062.32089      -61058.91371    0.237825E-03    0.495469E-05
  8     14      192           -67062.34967      -61058.94249    0.139468E-02    0.726395E-05
  8     15      192           -67062.34013      -61058.93295    0.122856E-02    0.639873E-05
  8     16      192           -67062.35628      -61058.94910    0.152271E-02    0.793076E-05
  8     17      192           -67062.36970      -61058.96252    0.182007E-02    0.947955E-05
  8     18      192           -67062.36911      -61058.96193    0.180588E-02    0.940562E-05
  8     19       96           -67062.36918      -61058.96200    0.903816E-03    0.941475E-05
  8     20       96           -67062.38028      -61058.97310    0.104747E-02    0.109112E-04
  8     21       96           -67062.35428      -61058.94710    0.741428E-03    0.772321E-05
  8     22      192           -67062.36855      -61058.96136    0.179239E-02    0.933537E-05
  8     23      192           -67062.39009      -61058.98291    0.238674E-02    0.124309E-04
  8     24       96           -67062.37760      -61058.97042    0.101079E-02    0.105290E-04
  8     25       48           -67062.40669      -61058.99951    0.744044E-03    0.155009E-04
  8     26       96           -67062.38834      -61058.98116    0.116590E-02    0.121448E-04
  8     27       12           -67062.33386      -61058.92668    0.706455E-04    0.588712E-05
  8     28       96           -67062.36664      -61058.95946    0.873798E-03    0.910206E-05
  8     29       96           -67062.36557      -61058.95838    0.861389E-03    0.897280E-05
  8     30       96           -67062.38265      -61058.97546    0.108095E-02    0.112599E-04
  8     31      192           -67062.37600      -61058.96882    0.197911E-02    0.103079E-04
  8     32      192           -67062.40881      -61059.00163    0.306104E-02    0.159429E-04
  8     33      192           -67062.39069      -61058.98351    0.240588E-02    0.125306E-04
  8     34      192           -67062.39482      -61058.98764    0.254162E-02    0.132376E-04
  8     35      192           -67062.39888      -61058.99170    0.268256E-02    0.139717E-04
  8     36       48           -67062.38652      -61058.97933    0.569000E-03    0.118542E-04
  8     37       48           -67062.41005      -61059.00287    0.778029E-03    0.162089E-04
  8     38      192           -67062.33684      -61058.92966    0.117605E-02    0.612525E-05
  8     39      192           -67062.34865      -61058.94147    0.137597E-02    0.716651E-05
  8     40      192           -67062.35818      -61058.95100    0.156178E-02    0.813426E-05
  8     41       24           -67062.32830      -61058.92112    0.131220E-03    0.546749E-05
  8     42      192           -67062.35732      -61058.95014    0.154401E-02    0.804170E-05
  8     43       96           -67062.36696      -61058.95977    0.877465E-03    0.914026E-05
  8     44       96           -67062.37934      -61058.97216    0.103451E-02    0.107761E-04
  8     45       48           -67062.35793      -61058.95075    0.389149E-03    0.810727E-05
  8     46       96           -67062.36611      -61058.95892    0.867606E-03    0.903756E-05
  8     47      192           -67062.37410      -61058.96692    0.192975E-02    0.100508E-04
  8     48      192           -67062.38632      -61058.97914    0.227020E-02    0.118240E-04
  8     49      192           -67062.36835      -61058.96117    0.178780E-02    0.931145E-05
  8     50       48           -67062.36430      -61058.95712    0.423541E-03    0.882377E-05
  8     51       96           -67062.35851      -61058.95133    0.784249E-03    0.816926E-05
  8     52      192           -67062.41745      -61059.01026    0.343349E-02    0.178827E-04
  8     53      192           -67062.39766      -61058.99048    0.263944E-02    0.137471E-04
  8     54      192           -67062.42900      -61059.02181    0.400325E-02    0.208503E-04
  8     55       48           -67062.40622      -61058.99904    0.739420E-03    0.154046E-04
  8     56      192           -67062.41988      -61059.01270    0.354625E-02    0.184700E-04
  8     57      192           -67062.41906      -61059.01188    0.350799E-02    0.182708E-04
  8     58       96           -67062.42897      -61059.02179    0.200093E-02    0.208430E-04
  8     59      192           -67062.42367      -61059.01649    0.372988E-02    0.194265E-04
  8     60      192           -67062.43777      -61059.03059    0.449876E-02    0.234311E-04
  8     61      192           -67062.40146      -61058.99428    0.277619E-02    0.144593E-04
  8     62      192           -67062.43244      -61059.02526    0.419100E-02    0.218281E-04
  8     63      192           -67062.44145      -61059.03427    0.472424E-02    0.246054E-04
  8     64      192           -67062.39707      -61058.98989    0.261879E-02    0.136395E-04
  8     65       96           -67062.40749      -61059.00030    0.150386E-02    0.156652E-04
  8     66      192           -67062.42128      -61059.01410    0.361305E-02    0.188180E-04
  8     67      192           -67062.40120      -61058.99402    0.276668E-02    0.144098E-04
  8     68       96           -67062.35701      -61058.94983    0.768777E-03    0.800809E-05
  8     69       96           -67062.35604      -61058.94886    0.758928E-03    0.790550E-05
  8     70      192           -67062.37643      -61058.96925    0.199038E-02    0.103665E-04
  8     71       96           -67062.37170      -61058.96452    0.934567E-03    0.973508E-05
  8     72       96           -67062.39875      -61058.99157    0.133905E-02    0.139485E-04
  8     73      192           -67062.40666      -61058.99948    0.297479E-02    0.154937E-04
  8     74       96           -67062.41114      -61059.00396    0.157875E-02    0.164453E-04
  8     75       96           -67062.42871      -61059.02153    0.199411E-02    0.207720E-04
  8     76       24           -67062.40570      -61058.99852    0.367134E-03    0.152973E-04
  8     77       96           -67062.36628      -61058.95910    0.869650E-03    0.905885E-05
  8     78       96           -67062.36486      -61058.95768    0.853411E-03    0.888970E-05
  8     79       48           -67062.36441      -61058.95723    0.424138E-03    0.883621E-05
  8     80      192           -67062.39150      -61058.98432    0.243199E-02    0.126666E-04
  8     81      192           -67062.37530      -61058.96812    0.196073E-02    0.102121E-04
  8     82       96           -67062.41244      -61059.00525    0.160612E-02    0.167304E-04
  8     83       96           -67062.39691      -61058.98973    0.130668E-02    0.136113E-04
  8     84      192           -67062.42530      -61059.01811    0.381112E-02    0.198496E-04
  8     85      192           -67062.44172      -61059.03453    0.474072E-02    0.246913E-04
  8     86      192           -67062.41863      -61059.01145    0.348790E-02    0.181662E-04
  8     87       96           -67062.42418      -61059.01700    0.187750E-02    0.195573E-04
  8     88       96           -67062.41311      -61059.00592    0.162051E-02    0.168803E-04
  8     89      192           -67062.44060      -61059.03342    0.467104E-02    0.243283E-04
  8     90       48           -67062.41450      -61059.00732    0.825396E-03    0.171957E-04
  8     91       96           -67062.44096      -61059.03378    0.234666E-02    0.244444E-04
  8     92       48           -67062.47212      -61059.06494    0.177546E-02    0.369887E-04
  8     93       96           -67062.46959      -61059.06240    0.343326E-02    0.357631E-04
  8     94        6           -67062.34545      -61058.93826    0.412035E-04    0.686724E-05
  8     95       24           -67062.40391      -61058.99673    0.358521E-03    0.149384E-04
  8     96       48           -67062.45068      -61059.04350    0.133523E-02    0.278173E-04
  8     97       12           -67062.47861      -61059.07143    0.483831E-03    0.403193E-04
  9      1       16           -67812.76296      -61058.92952    0.978193E-04    0.611371E-05
  9      2       96           -67812.80679      -61058.97336    0.105111E-02    0.109491E-04
  9      3      192           -67812.77905      -61058.94561    0.145374E-02    0.757156E-05
  9      4      192           -67812.76004      -61058.92661    0.112926E-02    0.588158E-05
  9      5      192           -67812.79110      -61058.95766    0.170630E-02    0.888700E-05
  9      6      192           -67812.77669      -61058.94326    0.140899E-02    0.733851E-05
  9      7      192           -67812.78688      -61058.95345    0.161337E-02    0.840299E-05
  9      8      192           -67812.80827      -61058.97483    0.214377E-02    0.111655E-04
  9      9       96           -67812.81566      -61058.98222    0.118254E-02    0.123181E-04
  9     10       64           -67812.80977      -61058.97633    0.729000E-03    0.113906E-04
  9     11      192           -67812.79968      -61058.96624    0.191244E-02    0.996063E-05
  9     12       32           -67812.75844      -61058.92500    0.184230E-03    0.575720E-05
  9     13       96           -67812.76132      -61058.92788    0.574275E-03    0.598203E-05
  9     14      192           -67812.80434      -61058.97090    0.203465E-02    0.105971E-04
  9     15       96           -67812.81421      -61058.98077    0.115996E-02    0.120830E-04
  9     16       96           -67812.82611      -61058.99268    0.135885E-02    0.141547E-04
  9     17       96           -67812.75873      -61058.92529    0.554848E-03    0.577966E-05
  9     18       96           -67812.75730      -61058.92387    0.544437E-03    0.567122E-05
  9     19       96           -67812.77566      -61058.94223    0.694935E-03    0.723891E-05
  9     20       96           -67812.76941      -61058.93598    0.639525E-03    0.666172E-05
  9     21      192           -67812.79488      -61058.96144    0.179425E-02    0.934507E-05
  9     22      192           -67812.77850      -61058.94506    0.144317E-02    0.751651E-05
  9     23      192           -67812.78810      -61058.95467    0.163971E-02    0.854015E-05
  9     24      192           -67812.78696      -61058.95352    0.161500E-02    0.841148E-05
  9     25       48           -67812.77802      -61058.94459    0.358526E-03    0.746930E-05
  9     26       48           -67812.79165      -61058.95821    0.429706E-03    0.895221E-05
  9     27      192           -67812.81861      -61058.98517    0.245976E-02    0.128113E-04
  9     28      192           -67812.83925      -61059.00582    0.323650E-02    0.168568E-04
  9     29      192           -67812.83586      -61059.00243    0.309373E-02    0.161132E-04
  9     30       96           -67812.84881      -61059.01537    0.183741E-02    0.191397E-04
  9     31      192           -67812.84179      -61059.00835    0.334742E-02    0.174345E-04
  9     32      192           -67812.83873      -61059.00530    0.321416E-02    0.167404E-04
  9     33      192           -67812.81791      -61058.98447    0.243685E-02    0.126919E-04
  9     34       96           -67812.75800      -61058.92456    0.549460E-03    0.572355E-05
  9     35       96           -67812.77649      -61058.94306    0.702645E-03    0.731922E-05
  9     36      192           -67812.79496      -61058.96153    0.179635E-02    0.935601E-05
  9     37       96           -67812.78896      -61058.95553    0.829291E-03    0.863845E-05
  9     38      192           -67812.82654      -61058.99311    0.273335E-02    0.142362E-04
  9     39      192           -67812.80576      -61058.97233    0.207356E-02    0.107998E-04
  9     40       96           -67812.80616      -61058.97272    0.104227E-02    0.108569E-04
  9     41      192           -67812.82791      -61058.99447    0.278336E-02    0.144967E-04
  9     42       96           -67812.81007      -61058.97663    0.109785E-02    0.114360E-04
  9     43       96           -67812.84600      -61059.01257    0.177009E-02    0.184384E-04
  9     44       96           -67812.80759      -61058.97415    0.106225E-02    0.110651E-04
  9     45      192           -67812.78858      -61058.95515    0.165027E-02    0.859515E-05
  9     46      192           -67812.78535      -61058.95191    0.158081E-02    0.823338E-05
  9     47       96           -67812.80144      -61058.96800    0.978895E-03    0.101968E-04
  9     48      192           -67812.82713      -61058.99369    0.275462E-02    0.143470E-04
  9     49      192           -67812.79552      -61058.96208    0.180958E-02    0.942491E-05
  9     50      192           -67812.83546      -61059.00203    0.307744E-02    0.160284E-04
  9     51      192           -67812.81585      -61058.98242    0.237119E-02    0.123499E-04
  9     52      192           -67812.84622      -61059.01279    0.355055E-02    0.184924E-04
  9     53      192           -67812.85684      -61059.02340    0.408866E-02    0.212951E-04
  9     54       96           -67812.81905      -61058.98562    0.123713E-02    0.128868E-04
  9     55      192           -67812.82744      -61058.99400    0.276595E-02    0.144060E-04
  9     56      192           -67812.84162      -61059.00818    0.333973E-02    0.173944E-04
  9     57      192           -67812.85615      -61059.02272    0.405160E-02    0.211021E-04
  9     58       96           -67812.81278      -61058.97934    0.113814E-02    0.118556E-04
  9     59      192           -67812.86009      -61059.02665    0.426922E-02    0.222355E-04
  9     60      192           -67812.83829      -61059.00485    0.319512E-02    0.166412E-04
  9     61      192           -67812.84829      -61059.01486    0.364960E-02    0.190083E-04
  9     62      192           -67812.80518      -61058.97174    0.205758E-02    0.107166E-04
  9     63      192           -67812.85725      -61059.02381    0.411111E-02    0.214120E-04
  9     64       96           -67812.81455      -61058.98112    0.116530E-02    0.121385E-04
  9     65       96           -67812.79692      -61058.96348    0.921775E-03    0.960182E-05
  9     66      192           -67812.81048      -61058.97705    0.220794E-02    0.114997E-04
  9     67      192           -67812.83063      -61058.99719    0.288592E-02    0.150308E-04
  9     68      192           -67812.82720      -61058.99376    0.275725E-02    0.143607E-04
  9     69       48           -67812.87338      -61059.03995    0.127364E-02    0.265341E-04
  9     70       96           -67812.87207      -61059.03863    0.250297E-02    0.260726E-04
  9     71      192           -67812.88936      -61059.05593    0.629991E-02    0.328120E-04
  9     72       96           -67812.86915      -61059.03572    0.240787E-02    0.250820E-04
  9     73       48           -67812.77518      -61058.94174    0.345212E-03    0.719191E-05
  9     74       96           -67812.80572      -61058.97229    0.103623E-02    0.107940E-04
  9     75       96           -67812.84596      -61059.01252    0.176905E-02    0.184277E-04
  9     76      192           -67812.86070      -61059.02726    0.430387E-02    0.224160E-04
  9     77       96           -67812.85495      -61059.02152    0.199369E-02    0.207676E-04
  9     78       48           -67812.87663      -61059.04319    0.132972E-02    0.277026E-04
  9     79       96           -67812.89835      -61059.06492    0.354984E-02    0.369775E-04
  9     80       32           -67812.80120      -61058.96777    0.325272E-03    0.101647E-04
  9     81       96           -67812.89119      -61059.05775    0.322739E-02    0.336186E-04
  9     82       16           -67812.84558      -61059.01214    0.293365E-03    0.183353E-04
 10      1       96           -68563.19951      -61058.93911    0.666675E-03    0.694453E-05
 10      2      192           -68563.22623      -61058.96583    0.190204E-02    0.990647E-05
 10      3       96           -68563.19852      -61058.93812    0.658011E-03    0.685429E-05
 10      4       96           -68563.19838      -61058.93798    0.656779E-03    0.684145E-05
 10      5       48           -68563.21124      -61058.95084    0.389604E-03    0.811675E-05
 10      6       48           -68563.24170      -61058.98130    0.584081E-03    0.121684E-04
 10      7      192           -68563.19709      -61058.93669    0.129114E-02    0.672469E-05
 10      8       96           -68563.20784      -61058.94744    0.744776E-03    0.775808E-05
 10      9       96           -68563.21364      -61058.95324    0.804489E-03    0.838010E-05
 10     10      192           -68563.25766      -61058.99726    0.288856E-02    0.150446E-04
 10     11       96           -68563.19797      -61058.93757    0.653175E-03    0.680390E-05
 10     12      192           -68563.22825      -61058.96785    0.195383E-02    0.101762E-04
 10     13       96           -68563.24672      -61058.98632    0.124867E-02    0.130070E-04
 10     14      192           -68563.24614      -61058.98574    0.247826E-02    0.129076E-04
 10     15       96           -68563.22693      -61058.96653    0.959937E-03    0.999934E-05
 10     16      192           -68563.22335      -61058.96295    0.183063E-02    0.953451E-05
 10     17      192           -68563.25546      -61058.99506    0.280531E-02    0.146110E-04
 10     18      192           -68563.25561      -61058.99520    0.281057E-02    0.146384E-04
 10     19      192           -68563.25470      -61058.99430    0.277707E-02    0.144639E-04
 10     20      192           -68563.26407      -61059.00367    0.314518E-02    0.163811E-04
 10     21      192           -68563.27507      -61059.01467    0.364053E-02    0.189611E-04
 10     22      192           -68563.27252      -61059.01212    0.351938E-02    0.183301E-04
 10     23      192           -68563.23484      -61058.97444    0.213253E-02    0.111070E-04
 10     24      192           -68563.19848      -61058.93808    0.131529E-02    0.685046E-05
 10     25       96           -68563.19666      -61058.93626    0.641891E-03    0.668636E-05
 10     26       96           -68563.23259      -61058.97219    0.103489E-02    0.107801E-04
 10     27      192           -68563.22735      -61058.96694    0.193042E-02    0.100543E-04
 10     28       64           -68563.25601      -61058.99561    0.941863E-03    0.147166E-04
 10     29      192           -68563.24584      -61058.98544    0.246840E-02    0.128563E-04
 10     30      192           -68563.22906      -61058.96866    0.197488E-02    0.102858E-04
 10     31      192           -68563.24792      -61058.98752    0.253760E-02    0.132167E-04
 10     32      192           -68563.24485      -61058.98445    0.243629E-02    0.126890E-04
 10     33      192           -68563.26372      -61059.00332    0.313062E-02    0.163053E-04
 10     34       96           -68563.22979      -61058.96939    0.997133E-03    0.103868E-04
 10     35       48           -68563.20800      -61058.94760    0.373191E-03    0.777481E-05
 10     36      192           -68563.24395      -61058.98355    0.240726E-02    0.125378E-04
 10     37       48           -68563.20696      -61058.94656    0.368048E-03    0.766766E-05
 10     38      192           -68563.28889      -61059.02848    0.437439E-02    0.227833E-04
 10     39      192           -68563.28843      -61059.02803    0.434824E-02    0.226471E-04
 10     40       96           -68563.29626      -61059.03585    0.241232E-02    0.251283E-04
 10     41       96           -68563.29383      -61059.03343    0.233589E-02    0.243322E-04
 10     42       32           -68563.25704      -61058.99664    0.477436E-03    0.149199E-04
 10     43       16           -68563.27082      -61059.01042    0.286714E-03    0.179196E-04
 10     44       48           -68563.20535      -61058.94495    0.360250E-03    0.750520E-05
 10     45      192           -68563.25355      -61058.99315    0.273483E-02    0.142439E-04
 10     46       48           -68563.24488      -61058.98448    0.609292E-03    0.126936E-04
 10     47      192           -68563.27231      -61059.01190    0.350911E-02    0.182766E-04
 10     48      192           -68563.25558      -61058.99517    0.280941E-02    0.146323E-04
 10     49       48           -68563.21547      -61058.95507    0.412111E-03    0.858565E-05
 10     50       48           -68563.26774      -61059.00734    0.825603E-03    0.172001E-04
 10     51      192           -68563.29441      -61059.03401    0.470781E-02    0.245198E-04
 10     52      192           -68563.30566      -61059.04525    0.546668E-02    0.284723E-04
 10     53       24           -68563.22534      -61058.96494    0.234953E-03    0.978970E-05
 10     54       96           -68563.30286      -61059.04246    0.263362E-02    0.274335E-04
 10     55       96           -68563.21527      -61058.95487    0.822099E-03    0.856354E-05
 10     56       32           -68563.24851      -61058.98811    0.426286E-03    0.133214E-04
 10     57       96           -68563.26640      -61059.00600    0.162214E-02    0.168973E-04
 10     58       48           -68563.30263      -61059.04223    0.131284E-02    0.273509E-04
 10     59       96           -68563.30455      -61059.04415    0.269356E-02    0.280579E-04
 10     60       96           -68563.30780      -61059.04740    0.281251E-02    0.292970E-04
 10     61       16           -68563.23690      -61058.97650    0.182650E-03    0.114156E-04
 10     62       96           -68563.29162      -61059.03122    0.226808E-02    0.236259E-04
 10     63       48           -68563.30391      -61059.04351    0.133533E-02    0.278195E-04
 10     64       96           -68563.29514      -61059.03474    0.237689E-02    0.247593E-04
 10     65       48           -68563.32761      -61059.06721    0.182980E-02    0.381208E-04
 11      1       96           -69313.62809      -61058.94002    0.674774E-03    0.702889E-05
 11      2       48           -69313.62715      -61058.93907    0.333188E-03    0.694143E-05
 11      3       96           -69313.65893      -61058.97085    0.101665E-02    0.105901E-04
 11      4      192           -69313.68541      -61058.99733    0.289114E-02    0.150580E-04
 11      5       96           -69313.62681      -61058.93874    0.663390E-03    0.691031E-05
 11      6      192           -69313.65819      -61058.97011    0.201348E-02    0.104869E-04
 11      7      192           -69313.65744      -61058.96936    0.199351E-02    0.103829E-04
 11      8      192           -69313.65830      -61058.97022    0.201624E-02    0.105013E-04
 11      9      192           -69313.67591      -61058.98783    0.254799E-02    0.132708E-04
 11     10      192           -69313.65793      -61058.96985    0.200651E-02    0.104506E-04
 11     11       96           -69313.63928      -61058.95120    0.782971E-03    0.815595E-05
 11     12       96           -69313.70426      -61059.01618    0.185720E-02    0.193459E-04
 11     13      192           -69313.70946      -61059.02138    0.398013E-02    0.207298E-04
 11     14       96           -69313.68995      -61059.00187    0.153548E-02    0.159945E-04
 11     15       96           -69313.70310      -61059.01503    0.182888E-02    0.190509E-04
 11     16      192           -69313.66833      -61058.98025    0.230377E-02    0.119988E-04
 11     17      192           -69313.70143      -61059.01335    0.357732E-02    0.186319E-04
 11     18       48           -69313.70704      -61059.01896    0.963495E-03    0.200728E-04
 11     19      192           -69313.71851      -61059.03043    0.448899E-02    0.233801E-04
 11     20       48           -69313.64847      -61058.96039    0.442353E-03    0.921569E-05
 11     21       96           -69313.66195      -61058.97387    0.105824E-02    0.110233E-04
 11     22       48           -69313.62968      -61058.94160    0.344575E-03    0.717865E-05
 11     23      192           -69313.67752      -61058.98944    0.260335E-02    0.135591E-04
 11     24       96           -69313.68931      -61059.00123    0.152247E-02    0.158590E-04
 11     25       96           -69313.71057      -61059.02249    0.201957E-02    0.210371E-04
 11     26      192           -69313.71815      -61059.03007    0.446744E-02    0.232679E-04
 11     27       96           -69313.68511      -61058.99703    0.143976E-02    0.149975E-04
 11     28       96           -69313.71676      -61059.02868    0.219297E-02    0.228434E-04
 11     29       96           -69313.73547      -61059.04739    0.281215E-02    0.292932E-04
 11     30       96           -69313.68841      -61059.00033    0.150442E-02    0.156711E-04
 11     31       96           -69313.73744      -61059.04936    0.288661E-02    0.300689E-04
 11     32      192           -69313.74174      -61059.05366    0.611266E-02    0.318368E-04
 11     33       96           -69313.72588      -61059.03780    0.247538E-02    0.257852E-04
 11     34       48           -69313.73495      -61059.04687    0.139633E-02    0.290903E-04
 11     35       96           -69313.72839      -61059.04032    0.255967E-02    0.266632E-04
 12      1        8           -70064.06517      -61058.94870    0.631132E-04    0.788916E-05
 12      2      192           -70064.09310      -61058.97663    0.219566E-02    0.114357E-04
 12      3       96           -70064.12351      -61059.00704    0.164475E-02    0.171328E-04
 12      4       96           -70064.13387      -61059.01740    0.188742E-02    0.196606E-04
 12      5       96           -70064.13171      -61059.01524    0.183417E-02    0.191059E-04
 12      6       96           -70064.09231      -61058.97584    0.108640E-02    0.113167E-04
 12      7      192           -70064.12289      -61059.00642    0.326225E-02    0.169909E-04
 12      8       12           -70064.07365      -61058.95718    0.105962E-03    0.883014E-05
 12      9       96           -70064.14746      -61059.03099    0.226129E-02    0.235551E-04
 12     10      192           -70064.15224      -61059.03576    0.481882E-02    0.250980E-04
 12     11       96           -70064.12175      -61059.00528    0.160657E-02    0.167351E-04
 12     12       24           -70064.12149      -61059.00502    0.400300E-03    0.166791E-04
 12     13       96           -70064.16960      -61059.05313    0.303500E-02    0.316145E-04
 12     14       48           -70064.13176      -61059.01529    0.917656E-03    0.191178E-04
 12     15       48           -70064.13138      -61059.01491    0.913081E-03    0.190225E-04
 12     16       96           -70064.16325      -61059.04678    0.278926E-02    0.290547E-04
 12     17       96           -70064.14087      -61059.02440    0.207147E-02    0.215778E-04
 12     18      192           -70064.17831      -61059.06184    0.681516E-02    0.354956E-04
 12     19       24           -70064.18632      -61059.06985    0.947555E-03    0.394814E-04
 12     20        4           -70064.09081      -61058.97434    0.443726E-04    0.110931E-04
 12     21       12           -70064.18951      -61059.07304    0.494325E-03    0.411938E-04
 12     22        8           -70064.18482      -61059.06835    0.309624E-03    0.387030E-04
 13      1       32           -70814.54558      -61059.00001    0.499330E-03    0.156041E-04
 13      2       48           -70814.54591      -61059.00034    0.752288E-03    0.156727E-04
 13      3       96           -70814.57501      -61059.02943    0.221499E-02    0.230728E-04
 13      4      192           -70814.58531      -61059.03974    0.508006E-02    0.264586E-04
 13      5       96           -70814.60588      -61059.06031    0.333900E-02    0.347813E-04
 13      6       16           -70814.56608      -61059.02050    0.327840E-03    0.204900E-04
 13      7       48           -70814.61397      -61059.06839    0.185885E-02    0.387260E-04
 13      8       32           -70814.62200      -61059.07643    0.137895E-02    0.430923E-04
 14      1       48           -71565.03360      -61059.05821    0.162353E-02    0.338235E-04
 14      2       24           -71565.04294      -61059.06755    0.919021E-03    0.382926E-04
 14      3       48           -71565.06234      -61059.08695    0.237904E-02    0.495634E-04
 15      1       16           -72315.51012      -61059.10420    0.997334E-03    0.623333E-04
 16      1        1           -73065.97876      -61059.14160    0.102473E-03    0.102473E-03
 ------------------------------
  n      Cumulative prob(n,T) 
     0            0.00007
     1            0.00071
     2            0.00432
     3            0.01518
     4            0.03759
     5            0.07492
     6            0.12346
     7            0.15963
     8            0.17273
     9            0.15779
    10            0.11932
    11            0.07331
    12            0.03950
    13            0.01545
    14            0.00492
    15            0.00100
    16            0.00010
 ------------------------------

 ____________________________________________________________________________________________
 Temperature: T =    1273.0000000000000      K
 Chemical potential: mu =   -750.42571582398739      eV
 Composition: x =   0.49999999999728284     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  0      1        1           -61059.13561      -61059.11281    0.435809E-04    0.435809E-04
  1      1       16           -61809.52206      -61059.07889    0.511810E-03    0.319881E-04
  2      1       48           -62559.91747      -61059.05322    0.121507E-02    0.253140E-04
  2      2       24           -62559.92649      -61059.06224    0.659583E-03    0.274826E-04
  2      3       48           -62559.93679      -61059.07253    0.144898E-02    0.301870E-04
  3      1       48           -63310.31227      -61059.02621    0.949936E-03    0.197903E-04
  3      2       32           -63310.31342      -61059.02737    0.640000E-03    0.200000E-04
  3      3       96           -63310.32148      -61059.03543    0.206629E-02    0.215238E-04
  3      4      192           -63310.33108      -61059.04503    0.451064E-02    0.234929E-04
