  7     51       48           -66311.98007      -61057.67591    0.103703E-04    0.216047E-06
  7     52       96           -66311.96713      -61057.66297    0.184330E-04    0.192010E-06
  7     53       48           -66311.91035      -61057.60618    0.549220E-05    0.114421E-06
  7     54       96           -66311.93432      -61057.63015    0.136672E-04    0.142367E-06
  7     55      192           -66311.93864      -61057.63447    0.284329E-04    0.148088E-06
  7     56      192           -66311.94337      -61057.63920    0.296846E-04    0.154608E-06
  7     57       32           -66311.93053      -61057.62636    0.440112E-05    0.137535E-06
  7     58       96           -66311.95366      -61057.64950    0.163027E-04    0.169820E-06
  7     59       96           -66311.95312      -61057.64896    0.162226E-04    0.168986E-06
  7     60      192           -66311.96400      -61057.65984    0.358289E-04    0.186609E-06
  7     61       96           -66311.96270      -61057.65854    0.177036E-04    0.184412E-06
  7     62       16           -66311.93216      -61057.62800    0.223354E-05    0.139596E-06
  7     63       96           -66311.99363      -61057.68946    0.234684E-04    0.244463E-06
  7     64      192           -66312.02416      -61057.71999    0.619980E-04    0.322906E-06
  7     65      192           -66312.00195      -61057.69778    0.506357E-04    0.263727E-06
  7     66      192           -66312.02133      -61057.71717    0.604240E-04    0.314708E-06
  7     67      192           -66312.01008      -61057.70591    0.545304E-04    0.284013E-06
  7     68       64           -66311.99630      -61057.69214    0.160323E-04    0.250504E-06
  7     69       96           -66312.02607      -61057.72191    0.315452E-04    0.328596E-06
  7     70      192           -66312.01215      -61057.70798    0.555697E-04    0.289426E-06
  7     71      192           -66312.02303      -61057.71886    0.613643E-04    0.319606E-06
  7     72       96           -66311.98848      -61057.68432    0.223933E-04    0.233264E-06
  7     73      192           -66312.02080      -61057.71664    0.601316E-04    0.313186E-06
  7     74       96           -66311.98403      -61057.67986    0.215021E-04    0.223981E-06
  7     75       96           -66312.03621      -61057.73205    0.346007E-04    0.360424E-06
  7     76      192           -66311.98906      -61057.68489    0.450221E-04    0.234490E-06
  7     77       96           -66311.99918      -61057.69501    0.246863E-04    0.257149E-06
  7     78       96           -66311.95201      -61057.64784    0.160586E-04    0.167277E-06
  7     79       96           -66311.97882      -61057.67466    0.205057E-04    0.213601E-06
  7     80       48           -66311.97449      -61057.67032    0.985551E-05    0.205323E-06
  7     81       32           -66312.00074      -61057.69658    0.834701E-05    0.260844E-06
  7     82       16           -66312.07070      -61057.76653    0.789701E-05    0.493563E-06
  8      1       48           -67062.37149      -61057.45244    0.135237E-05    0.281743E-07
  8      2       96           -67062.33935      -61057.42031    0.201792E-05    0.210200E-07
  8      3      192           -67062.38655      -61057.46750    0.620573E-05    0.323215E-07
  8      4      192           -67062.36876      -61057.44971    0.527646E-05    0.274816E-07
  8      5      192           -67062.39867      -61057.47962    0.693048E-05    0.360963E-07
  8      6      192           -67062.39225      -61057.47320    0.653653E-05    0.340444E-07
  8      7       96           -67062.35957      -61057.44052    0.242626E-05    0.252736E-07
  8      8      192           -67062.33768      -61057.41863    0.397479E-05    0.207020E-07
  8      9      192           -67062.35671      -61057.43767    0.472791E-05    0.246245E-07
  8     10       96           -67062.36931      -61057.45026    0.265149E-05    0.276197E-07
