
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.46577393955181      eV
 Composition: x =   0.18749999999407355     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  6     33       48           -65561.50632      -61058.41400    0.152619E-03    0.317956E-05
  6     34      192           -65561.52438      -61058.43206    0.776169E-03    0.404255E-05
  6     35       32           -65561.54198      -61058.44967    0.163468E-03    0.510836E-05
  6     36      192           -65561.51409      -61058.42177    0.676944E-03    0.352575E-05
  6     37       48           -65561.51811      -61058.42579    0.178521E-03    0.371918E-05
  6     38       96           -65561.51989      -61058.42757    0.365590E-03    0.380823E-05
  6     39       96           -65561.51745      -61058.42514    0.353951E-03    0.368699E-05
  6     40       96           -65561.52718      -61058.43486    0.402801E-03    0.419584E-05
  6     41       48           -65561.51654      -61058.42423    0.174848E-03    0.364266E-05
  6     42      192           -65561.54816      -61058.45585    0.106475E-02    0.554558E-05
  6     43       24           -65561.51377      -61058.42146    0.842611E-04    0.351088E-05
  6     44       96           -65561.52518      -61058.43286    0.392228E-03    0.408571E-05
  6     45      192           -65561.54372      -61058.45140    0.100366E-02    0.522741E-05
  6     46      192           -65561.55012      -61058.45780    0.109278E-02    0.569158E-05
  6     47       96           -65561.54490      -61058.45259    0.509805E-03    0.531047E-05
  6     48       96           -65561.55341      -61058.46110    0.570856E-03    0.594641E-05
  6     49       96           -65561.57079      -61058.47847    0.719198E-03    0.749164E-05
  6     50       48           -65561.53532      -61058.44300    0.224409E-03    0.467519E-05
  6     51       96           -65561.57028      -61058.47797    0.714377E-03    0.744142E-05
  6     52      192           -65561.57470      -61058.48238    0.151505E-02    0.789089E-05
  6     53       96           -65561.57929      -61058.48698    0.805270E-03    0.838823E-05
  6     54       48           -65561.57496      -61058.48264    0.380099E-03    0.791874E-05
  6     55      192           -65561.56311      -61058.47080    0.129883E-02    0.676476E-05
  6     56       96           -65561.57904      -61058.48673    0.802598E-03    0.836040E-05
  6     57       16           -65561.54741      -61058.45509    0.878468E-04    0.549042E-05
  6     58       48           -65561.51364      -61058.42132    0.168227E-03    0.350472E-05
  6     59       48           -65561.55833      -61058.46601    0.304698E-03    0.634788E-05
  6     60       96           -65561.60610      -61058.51378    0.114998E-02    0.119790E-04
  6     61      192           -65561.59742      -61058.50510    0.204922E-02    0.106730E-04
  6     62       96           -65561.62828      -61058.53597    0.154437E-02    0.160872E-04
  6     63       96           -65561.60348      -61058.51116    0.111058E-02    0.115685E-04
  6     64       48           -65561.61413      -61058.52181    0.639769E-03    0.133285E-04
  6     65       48           -65561.59121      -61058.49889    0.471714E-03    0.982737E-05
  7      1      192           -66311.94451      -61058.33681    0.218801E-03    0.113959E-05
  7      2       48           -66311.97842      -61058.37072    0.858552E-04    0.178865E-05
  7      3       96           -66311.94963      -61058.34193    0.117113E-03    0.121993E-05
  7      4       96           -66311.91560      -61058.30790    0.744954E-04    0.775993E-06
  7      5       48           -66311.91094      -61058.30323    0.350076E-04    0.729326E-06
  7      6       96           -66311.93192      -61058.32422    0.925430E-04    0.963990E-06
  7      7       96           -66311.96458      -61058.35688    0.142854E-03    0.148807E-05
  7      8      192           -66311.94323      -61058.33553    0.215115E-03    0.112039E-05
  7      9      192           -66311.96152      -61058.35382    0.274313E-03    0.142871E-05
  7     10      192           -66311.97454      -61058.36684    0.326140E-03    0.169865E-05
  7     11      192           -66311.98827      -61058.38057    0.391452E-03    0.203881E-05
  7     12      192           -66311.96920      -61058.36150    0.303813E-03    0.158236E-05
  7     13      192           -66311.97897      -61058.37127    0.345927E-03    0.180170E-05
  7     14      192           -66311.95455      -61058.34684    0.250023E-03    0.130220E-05
  7     15      192           -66311.94879      -61058.34109    0.231607E-03    0.120629E-05
  7     16      192           -66311.97501      -61058.36731    0.328189E-03    0.170932E-05
  7     17      192           -66311.97941      -61058.37171    0.347947E-03    0.181222E-05
  7     18      192           -66311.97931      -61058.37160    0.347471E-03    0.180974E-05
  7     19       96           -66311.98554      -61058.37784    0.188756E-03    0.196620E-05
  7     20       96           -66311.97225      -61058.36455    0.158192E-03    0.164783E-05
  7     21      192           -66311.93300      -61058.32530    0.187757E-03    0.977902E-06
  7     22      192           -66311.95195      -61058.34425    0.241540E-03    0.125802E-05
  7     23       96           -66311.91308      -61058.30538    0.720403E-04    0.750420E-06
  7     24       96           -66311.92432      -61058.31662    0.836506E-04    0.871361E-06
  7     25      192           -66311.93376      -61058.32606    0.189679E-03    0.987911E-06
  7     26      192           -66311.94964      -61058.34193    0.234229E-03    0.121994E-05
  7     27      192           -66311.95674      -61058.34904    0.257426E-03    0.134076E-05
  7     28      192           -66311.94869      -61058.34099    0.231308E-03    0.120473E-05
  7     29       96           -66311.96376      -61058.35606    0.141308E-03    0.147195E-05
  7     30      192           -66311.92504      -61058.31734    0.168906E-03    0.879717E-06
  7     31       96           -66311.92608      -61058.31837    0.856250E-04    0.891927E-06
  7     32      192           -66311.94219      -61058.33449    0.212165E-03    0.110502E-05
  7     33      192           -66311.95534      -61058.34764    0.252679E-03    0.131604E-05
  7     34      192           -66311.93241      -61058.32471    0.186291E-03    0.970263E-06
  7     35      192           -66311.94584      -61058.33814    0.222704E-03    0.115991E-05
  7     36      192           -66311.96232      -61058.35461    0.277231E-03    0.144391E-05
  7     37      192           -66311.94051      -61058.33281    0.207476E-03    0.108061E-05
  7     38       96           -66311.94944      -61058.34174    0.116815E-03    0.121682E-05
  7     39      192           -66311.96984      -61058.36214    0.306388E-03    0.159577E-05
  7     40       96           -66311.93276      -61058.32505    0.935746E-04    0.974736E-06
  7     41      192           -66311.96916      -61058.36146    0.303651E-03    0.158152E-05
  7     42       96           -66311.96775      -61058.36004    0.148989E-03    0.155197E-05
  7     43       96           -66311.96666      -61058.35895    0.146847E-03    0.152966E-05
  7     44       96           -66311.99143      -61058.38373    0.204123E-03    0.212628E-05
  7     45       96           -66311.96841      -61058.36071    0.150312E-03    0.156574E-05
  7     46      192           -66311.97714      -61058.36944    0.337614E-03    0.175840E-05
  7     47      192           -66311.96119      -61058.35349    0.273116E-03    0.142248E-05
  7     48      192           -66311.99185      -61058.38414    0.410509E-03    0.213807E-05
  7     49      192           -66311.99770      -61058.39000    0.443723E-03    0.231106E-05
  7     50      192           -66311.97840      -61058.37070    0.343330E-03    0.178817E-05
  7     51       48           -66311.98007      -61058.37237    0.877579E-04    0.182829E-05
  7     52       96           -66311.96713      -61058.35943    0.147782E-03    0.153939E-05
  7     53       48           -66311.91035      -61058.30264    0.347346E-04    0.723638E-06
  7     54       96           -66311.93432      -61058.32662    0.955391E-04    0.995199E-06
  7     55      192           -66311.93864      -61058.33094    0.202377E-03    0.105405E-05
  7     56      192           -66311.94337      -61058.33566    0.215499E-03    0.112239E-05
  7     57       32           -66311.93053      -61058.32283    0.302825E-04    0.946329E-06
  7     58       96           -66311.95366      -61058.34596    0.123551E-03    0.128699E-05
  7     59       96           -66311.95312      -61058.34542    0.122668E-03    0.127779E-05
  7     60      192           -66311.96400      -61058.35630    0.283518E-03    0.147666E-05
  7     61       96           -66311.96270      -61058.35500    0.139332E-03    0.145138E-05
  7     62       16           -66311.93216      -61058.32446    0.154733E-04    0.967083E-06
  7     63       96           -66311.99363      -61058.38592    0.210169E-03    0.218926E-05
  7     64      192           -66312.02416      -61058.41645    0.630726E-03    0.328503E-05
  7     65      192           -66312.00195      -61058.39425    0.469499E-03    0.244531E-05
  7     66      192           -66312.02133      -61058.41363    0.607512E-03    0.316413E-05
  7     67      192           -66312.01008      -61058.40237    0.523074E-03    0.272434E-05
  7     68       64           -66311.99630      -61058.38860    0.145190E-03    0.226860E-05
  7     69       96           -66312.02607      -61058.41837    0.323498E-03    0.336977E-05
  7     70      192           -66312.01215      -61058.40445    0.537674E-03    0.280039E-05
  7     71      192           -66312.02303      -61058.41533    0.621347E-03    0.323618E-05
  7     72       96           -66311.98848      -61058.38078    0.196278E-03    0.204457E-05
  7     73      192           -66312.02080      -61058.41310    0.603231E-03    0.314183E-05
  7     74       96           -66311.98403      -61058.37633    0.184992E-03    0.192700E-05
  7     75       96           -66312.03621      -61058.42851    0.370186E-03    0.385611E-05
  7     76      192           -66311.98906      -61058.38136    0.395569E-03    0.206025E-05
  7     77       96           -66311.99918      -61058.39147    0.226260E-03    0.235688E-05
  7     78       96           -66311.95201      -61058.34430    0.120863E-03    0.125899E-05
  7     79       96           -66311.97882      -61058.37112    0.172626E-03    0.179819E-05
  7     80       48           -66311.97449      -61058.36678    0.814788E-04    0.169747E-05
  7     81       32           -66312.00074      -61058.39304    0.770055E-04    0.240642E-05
  7     82       16           -66312.07070      -61058.46300    0.975786E-04    0.609867E-05
  8      1       48           -67062.37149      -61058.24840    0.168892E-04    0.351858E-06
  8      2       96           -67062.33935      -61058.21626    0.220356E-04    0.229538E-06
  8      3      192           -67062.38655      -61058.26346    0.825340E-04    0.429864E-06
  8      4      192           -67062.36876      -61058.24567    0.651483E-04    0.339314E-06
  8      5      192           -67062.39867      -61058.27558    0.969579E-04    0.504989E-06
  8      6      192           -67062.39225      -61058.26916    0.890269E-04    0.463682E-06
  8      7       96           -67062.35957      -61058.23648    0.288291E-04    0.300303E-06
  8      8      192           -67062.33768      -61058.21459    0.431026E-04    0.224493E-06
  8      9      192           -67062.35671      -61058.23363    0.555118E-04    0.289124E-06
  8     10       96           -67062.36931      -61058.24622    0.328132E-04    0.341804E-06
  8     11      192           -67062.37592      -61058.25283    0.716602E-04    0.373230E-06
  8     12      192           -67062.37400      -61058.25091    0.698544E-04    0.363825E-06
  8     13       48           -67062.32089      -61058.19780    0.862006E-05    0.179584E-06
  8     14      192           -67062.34967      -61058.22658    0.505506E-04    0.263285E-06
  8     15      192           -67062.34013      -61058.21704    0.445294E-04    0.231924E-06
  8     16      192           -67062.35628      -61058.23319    0.551910E-04    0.287453E-06
  8     17      192           -67062.36970      -61058.24661    0.659692E-04    0.343590E-06
  8     18      192           -67062.36911      -61058.24602    0.654547E-04    0.340910E-06
  8     19       96           -67062.36918      -61058.24609    0.327591E-04    0.341241E-06
  8     20       96           -67062.38028      -61058.25719    0.379660E-04    0.395479E-06
  8     21       96           -67062.35428      -61058.23119    0.268733E-04    0.279931E-06
  8     22      192           -67062.36855      -61058.24546    0.649659E-04    0.338364E-06
  8     23      192           -67062.39009      -61058.26700    0.865082E-04    0.450564E-06
  8     24       96           -67062.37760      -61058.25451    0.366363E-04    0.381628E-06
  8     25       48           -67062.40669      -61058.28360    0.269682E-04    0.561836E-06
  8     26       96           -67062.38834      -61058.26525    0.422584E-04    0.440192E-06
  8     27       12           -67062.33386      -61058.21077    0.256057E-05    0.213381E-06
  8     28       96           -67062.36664      -61058.24355    0.316711E-04    0.329908E-06
  8     29       96           -67062.36557      -61058.24248    0.312214E-04    0.325222E-06
  8     30       96           -67062.38265      -61058.25956    0.391795E-04    0.408120E-06
  8     31      192           -67062.37600      -61058.25291    0.717336E-04    0.373612E-06
  8     32      192           -67062.40881      -61058.28572    0.110948E-03    0.577856E-06
  8     33      192           -67062.39069      -61058.26760    0.872021E-04    0.454177E-06
  8     34      192           -67062.39482      -61058.27173    0.921220E-04    0.479802E-06
  8     35      192           -67062.39888      -61058.27579    0.972303E-04    0.506408E-06
  8     36       48           -67062.38652      -61058.26343    0.206236E-04    0.429659E-06
  8     37       48           -67062.41005      -61058.28696    0.281999E-04    0.587499E-06
  8     38      192           -67062.33684      -61058.21376    0.426263E-04    0.222012E-06
  8     39      192           -67062.34865      -61058.22557    0.498725E-04    0.259753E-06
  8     40      192           -67062.35818      -61058.23510    0.566072E-04    0.294829E-06
  8     41       24           -67062.32830      -61058.20521    0.475611E-05    0.198171E-06
  8     42      192           -67062.35732      -61058.23423    0.559630E-04    0.291474E-06
  8     43       96           -67062.36696      -61058.24387    0.318040E-04    0.331292E-06
  8     44       96           -67062.37934      -61058.25625    0.374961E-04    0.390584E-06
  8     45       48           -67062.35793      -61058.23485    0.141049E-04    0.293851E-06
  8     46       96           -67062.36611      -61058.24302    0.314467E-04    0.327570E-06
  8     47      192           -67062.37410      -61058.25101    0.699445E-04    0.364294E-06
  8     48      192           -67062.38632      -61058.26323    0.822842E-04    0.428564E-06
  8     49      192           -67062.36835      -61058.24526    0.647994E-04    0.337497E-06
  8     50       48           -67062.36430      -61058.24122    0.153514E-04    0.319821E-06
  8     51       96           -67062.35851      -61058.23542    0.284254E-04    0.296098E-06
  8     52      192           -67062.41745      -61058.29436    0.124448E-03    0.648166E-06
  8     53      192           -67062.39766      -61058.27457    0.956675E-04    0.498268E-06
  8     54      192           -67062.42900      -61058.30591    0.145099E-03    0.755725E-06
  8     55       48           -67062.40622      -61058.28314    0.268005E-04    0.558345E-06
  8     56      192           -67062.41988      -61058.29679    0.128535E-03    0.669453E-06
  8     57      192           -67062.41906      -61058.29597    0.127148E-03    0.662231E-06
  8     58       96           -67062.42897      -61058.30588    0.725245E-04    0.755464E-06
  8     59      192           -67062.42367      -61058.30059    0.135191E-03    0.704119E-06
  8     60      192           -67062.43777      -61058.31469    0.163059E-03    0.849267E-06
  8     61      192           -67062.40146      -61058.27837    0.100624E-03    0.524083E-06
  8     62      192           -67062.43244      -61058.30936    0.151904E-03    0.791168E-06
  8     63      192           -67062.44145      -61058.31837    0.171232E-03    0.891832E-06
  8     64      192           -67062.39707      -61058.27398    0.949188E-04    0.494369E-06
  8     65       96           -67062.40749      -61058.28440    0.545079E-04    0.567790E-06
  8     66      192           -67062.42128      -61058.29819    0.130956E-03    0.682065E-06
  8     67      192           -67062.40120      -61058.27811    0.100279E-03    0.522289E-06
  8     68       96           -67062.35701      -61058.23392    0.278646E-04    0.290256E-06
  8     69       96           -67062.35604      -61058.23295    0.275076E-04    0.286538E-06
  8     70      192           -67062.37643      -61058.25334    0.721419E-04    0.375739E-06
  8     71       96           -67062.37170      -61058.24861    0.338737E-04    0.352851E-06
  8     72       96           -67062.39875      -61058.27567    0.485344E-04    0.505567E-06
  8     73      192           -67062.40666      -61058.28357    0.107822E-03    0.561575E-06
  8     74       96           -67062.41114      -61058.28805    0.572223E-04    0.596065E-06
  8     75       96           -67062.42871      -61058.30562    0.722772E-04    0.752887E-06
  8     76       24           -67062.40570      -61058.28261    0.133069E-04    0.554454E-06
  8     77       96           -67062.36628      -61058.24319    0.315208E-04    0.328341E-06
  8     78       96           -67062.36486      -61058.24178    0.309322E-04    0.322210E-06
  8     79       48           -67062.36441      -61058.24132    0.153730E-04    0.320272E-06
  8     80      192           -67062.39150      -61058.26841    0.881484E-04    0.459106E-06
  8     81      192           -67062.37530      -61058.25221    0.710673E-04    0.370142E-06
  8     82       96           -67062.41244      -61058.28935    0.582143E-04    0.606399E-06
  8     83       96           -67062.39691      -61058.27382    0.473611E-04    0.493345E-06
  8     84      192           -67062.42530      -61058.30221    0.138135E-03    0.719455E-06
  8     85      192           -67062.44172      -61058.31863    0.171829E-03    0.894943E-06
  8     86      192           -67062.41863      -61058.29554    0.126420E-03    0.658439E-06
  8     87       96           -67062.42418      -61058.30109    0.680507E-04    0.708861E-06
  8     88       96           -67062.41311      -61058.29002    0.587358E-04    0.611831E-06
  8     89      192           -67062.44060      -61058.31751    0.169303E-03    0.881789E-06
  8     90       48           -67062.41450      -61058.29141    0.299168E-04    0.623266E-06
  8     91       96           -67062.44096      -61058.31787    0.850555E-04    0.885995E-06
  8     92       48           -67062.47212      -61058.34903    0.643521E-04    0.134067E-05
  8     93       96           -67062.46959      -61058.34650    0.124440E-03    0.129625E-05
  8     94        6           -67062.34545      -61058.22236    0.149343E-05    0.248906E-06
  8     95       24           -67062.40391      -61058.28082    0.129947E-04    0.541446E-06
  8     96       48           -67062.45068      -61058.32760    0.483959E-04    0.100825E-05
  8     97       12           -67062.47861      -61058.35552    0.175366E-04    0.146139E-05
  9      1       16           -67812.76296      -61058.12448    0.108423E-05    0.677645E-07
  9      2       96           -67812.80679      -61058.16832    0.116506E-04    0.121360E-06
  9      3      192           -67812.77905      -61058.14057    0.161133E-04    0.839234E-07
  9      4      192           -67812.76004      -61058.12157    0.125168E-04    0.651916E-07
  9      5      192           -67812.79110      -61058.15262    0.189127E-04    0.985038E-07
  9      6      192           -67812.77669      -61058.13822    0.156173E-04    0.813402E-07
  9      7      192           -67812.78688      -61058.14841    0.178827E-04    0.931390E-07
  9      8      192           -67812.80827      -61058.16979    0.237616E-04    0.123758E-06
  9      9       96           -67812.81566      -61058.17718    0.131073E-04    0.136534E-06
  9     10       64           -67812.80977      -61058.17129    0.808026E-05    0.126254E-06
  9     11      192           -67812.79968      -61058.16120    0.211976E-04    0.110404E-06
  9     12       32           -67812.75844      -61058.11996    0.204201E-05    0.638130E-07
  9     13       96           -67812.76132      -61058.12284    0.636528E-05    0.663050E-07
  9     14      192           -67812.80434      -61058.16586    0.225521E-04    0.117459E-06
  9     15       96           -67812.81421      -61058.17573    0.128571E-04    0.133928E-06
  9     16       96           -67812.82611      -61058.18764    0.150615E-04    0.156891E-06
  9     17       96           -67812.75873      -61058.12025    0.614995E-05    0.640620E-07
  9     18       96           -67812.75730      -61058.11883    0.603455E-05    0.628599E-07
  9     19       96           -67812.77566      -61058.13719    0.770268E-05    0.802363E-07
  9     20       96           -67812.76941      -61058.13094    0.708852E-05    0.738387E-07
  9     21      192           -67812.79488      -61058.15640    0.198876E-04    0.103581E-06
  9     22      192           -67812.77850      -61058.14002    0.159961E-04    0.833132E-07
  9     23      192           -67812.78810      -61058.14963    0.181746E-04    0.946592E-07
  9     24      192           -67812.78696      -61058.14848    0.179008E-04    0.932331E-07
  9     25       48           -67812.77802      -61058.13955    0.397392E-05    0.827899E-07
  9     26       48           -67812.79165      -61058.15317    0.476288E-05    0.992266E-07
  9     27      192           -67812.81861      -61058.18014    0.272641E-04    0.142000E-06
  9     28      192           -67812.83925      -61058.20078    0.358734E-04    0.186841E-06
  9     29      192           -67812.83586      -61058.19739    0.342910E-04    0.178599E-06
  9     30       96           -67812.84881      -61058.21034    0.203659E-04    0.212145E-06
  9     31      192           -67812.84179      -61058.20332    0.371029E-04    0.193244E-06
  9     32      192           -67812.83873      -61058.20026    0.356259E-04    0.185551E-06
  9     33      192           -67812.81791      -61058.17943    0.270101E-04    0.140678E-06
  9     34       96           -67812.75800      -61058.11952    0.609024E-05    0.634400E-07
  9     35       96           -67812.77649      -61058.13802    0.778814E-05    0.811264E-07
  9     36      192           -67812.79496      -61058.15649    0.199108E-04    0.103702E-06
  9     37       96           -67812.78896      -61058.15049    0.919189E-05    0.957488E-07
  9     38      192           -67812.82654      -61058.18807    0.302966E-04    0.157795E-06
  9     39      192           -67812.80576      -61058.16729    0.229834E-04    0.119705E-06
  9     40       96           -67812.80616      -61058.16768    0.115525E-04    0.120339E-06
  9     41      192           -67812.82791      -61058.18943    0.308509E-04    0.160682E-06
  9     42       96           -67812.81007      -61058.17159    0.121687E-04    0.126757E-06
  9     43       96           -67812.84600      -61058.20753    0.196197E-04    0.204372E-06
  9     44       96           -67812.80759      -61058.16911    0.117740E-04    0.122646E-06
  9     45      192           -67812.78858      -61058.15011    0.182916E-04    0.952689E-07
  9     46      192           -67812.78535      -61058.14687    0.175217E-04    0.912590E-07
  9     47       96           -67812.80144      -61058.16296    0.108501E-04    0.113022E-06
  9     48      192           -67812.82713      -61058.18865    0.305323E-04    0.159022E-06
  9     49      192           -67812.79552      -61058.15704    0.200575E-04    0.104466E-06
  9     50      192           -67812.83546      -61058.19699    0.341105E-04    0.177659E-06
  9     51      192           -67812.81585      -61058.17738    0.262823E-04    0.136887E-06
  9     52      192           -67812.84622      -61058.20775    0.393544E-04    0.204971E-06
  9     53      192           -67812.85684      -61058.21836    0.453188E-04    0.236036E-06
  9     54       96           -67812.81905      -61058.18058    0.137124E-04    0.142837E-06
  9     55      192           -67812.82744      -61058.18896    0.306579E-04    0.159677E-06
  9     56      192           -67812.84162      -61058.20314    0.370176E-04    0.192800E-06
  9     57      192           -67812.85615      -61058.21768    0.449080E-04    0.233896E-06
  9     58       96           -67812.81278      -61058.17430    0.126152E-04    0.131408E-06
  9     59      192           -67812.86009      -61058.22161    0.473202E-04    0.246459E-06
  9     60      192           -67812.83829      -61058.19981    0.354148E-04    0.184452E-06
  9     61      192           -67812.84829      -61058.20982    0.404523E-04    0.210689E-06
  9     62      192           -67812.80518      -61058.16670    0.228063E-04    0.118783E-06
  9     63      192           -67812.85725      -61058.21878    0.455677E-04    0.237332E-06
  9     64       96           -67812.81455      -61058.17608    0.129162E-04    0.134544E-06
  9     65       96           -67812.79692      -61058.15844    0.102170E-04    0.106427E-06
  9     66      192           -67812.81048      -61058.17201    0.244729E-04    0.127463E-06
  9     67      192           -67812.83063      -61058.19216    0.319876E-04    0.166602E-06
  9     68      192           -67812.82720      -61058.18872    0.305615E-04    0.159174E-06
  9     69       48           -67812.87338      -61058.23491    0.141170E-04    0.294105E-06
  9     70       96           -67812.87207      -61058.23359    0.277430E-04    0.288989E-06
  9     71      192           -67812.88936      -61058.25089    0.698284E-04    0.363689E-06
  9     72       96           -67812.86915      -61058.23068    0.266889E-04    0.278009E-06
  9     73       48           -67812.77518      -61058.13670    0.382634E-05    0.797154E-07
  9     74       96           -67812.80572      -61058.16725    0.114856E-04    0.119642E-06
  9     75       96           -67812.84596      -61058.20748    0.196083E-04    0.204253E-06
  9     76      192           -67812.86070      -61058.22222    0.477042E-04    0.248459E-06
  9     77       96           -67812.85495      -61058.21648    0.220981E-04    0.230189E-06
  9     78       48           -67812.87663      -61058.23815    0.147387E-04    0.307056E-06
  9     79       96           -67812.89835      -61058.25988    0.393465E-04    0.409860E-06
  9     80       32           -67812.80120      -61058.16273    0.360532E-05    0.112666E-06
  9     81       96           -67812.89119      -61058.25271    0.357725E-04    0.372630E-06
  9     82       16           -67812.84558      -61058.20711    0.325166E-05    0.203229E-06
 10      1       96           -68563.19951      -61058.04565    0.228123E-05    0.237628E-07
 10      2      192           -68563.22623      -61058.07237    0.650842E-05    0.338980E-07
 10      3       96           -68563.19852      -61058.04466    0.225159E-05    0.234541E-07
 10      4       96           -68563.19838      -61058.04452    0.224737E-05    0.234101E-07
 10      5       48           -68563.21124      -61058.05738    0.133315E-05    0.277740E-07
 10      6       48           -68563.24170      -61058.08784    0.199861E-05    0.416378E-07
 10      7      192           -68563.19709      -61058.04323    0.441804E-05    0.230106E-07
 10      8       96           -68563.20784      -61058.05398    0.254848E-05    0.265467E-07
 10      9       96           -68563.21364      -61058.05978    0.275281E-05    0.286751E-07
 10     10      192           -68563.25766      -61058.10380    0.988408E-05    0.514796E-07
 10     11       96           -68563.19797      -61058.04411    0.223504E-05    0.232817E-07
 10     12      192           -68563.22825      -61058.07439    0.668564E-05    0.348210E-07
 10     13       96           -68563.24672      -61058.09286    0.427272E-05    0.445075E-07
 10     14      192           -68563.24614      -61058.09228    0.848014E-05    0.441674E-07
 10     15       96           -68563.22693      -61058.07307    0.328472E-05    0.342158E-07
 10     16      192           -68563.22335      -61058.06949    0.626405E-05    0.326253E-07
 10     17      192           -68563.25546      -61058.10160    0.959922E-05    0.499959E-07
 10     18      192           -68563.25561      -61058.10175    0.961723E-05    0.500897E-07
 10     19      192           -68563.25470      -61058.10084    0.950261E-05    0.494927E-07
 10     20      192           -68563.26407      -61058.11021    0.107622E-04    0.560531E-07
 10     21      192           -68563.27507      -61058.12121    0.124572E-04    0.648812E-07
 10     22      192           -68563.27252      -61058.11866    0.120427E-04    0.627222E-07
 10     23      192           -68563.23484      -61058.08098    0.729712E-05    0.380059E-07
 10     24      192           -68563.19848      -61058.04462    0.450066E-05    0.234410E-07
 10     25       96           -68563.19666      -61058.04280    0.219643E-05    0.228794E-07
 10     26       96           -68563.23259      -61058.07873    0.354120E-05    0.368875E-07
 10     27      192           -68563.22735      -61058.07349    0.660552E-05    0.344037E-07
 10     28       64           -68563.25601      -61058.10215    0.322288E-05    0.503574E-07
 10     29      192           -68563.24584      -61058.09198    0.844640E-05    0.439916E-07
 10     30      192           -68563.22906      -61058.07520    0.675765E-05    0.351961E-07
 10     31      192           -68563.24792      -61058.09406    0.868319E-05    0.452249E-07
 10     32      192           -68563.24485      -61058.09099    0.833652E-05    0.434194E-07
 10     33      192           -68563.26372      -61058.10986    0.107124E-04    0.557936E-07
 10     34       96           -68563.22979      -61058.07593    0.341200E-05    0.355417E-07
 10     35       48           -68563.20800      -61058.05414    0.127699E-05    0.266039E-07
 10     36      192           -68563.24395      -61058.09009    0.823717E-05    0.429019E-07
 10     37       48           -68563.20696      -61058.05310    0.125939E-05    0.262373E-07
 10     38      192           -68563.28889      -61058.13503    0.149683E-04    0.779600E-07
 10     39      192           -68563.28843      -61058.13457    0.148789E-04    0.774941E-07
 10     40       96           -68563.29626      -61058.14240    0.825448E-05    0.859842E-07
 10     41       96           -68563.29383      -61058.13997    0.799296E-05    0.832600E-07
 10     42       32           -68563.25704      -61058.10318    0.163370E-05    0.510530E-07
 10     43       16           -68563.27082      -61058.11696    0.981079E-06    0.613174E-07
 10     44       48           -68563.20535      -61058.05149    0.123271E-05    0.256814E-07
 10     45      192           -68563.25355      -61058.09969    0.935807E-05    0.487400E-07
 10     46       48           -68563.24488      -61058.09102    0.208488E-05    0.434350E-07
 10     47      192           -68563.27231      -61058.11844    0.120075E-04    0.625390E-07
 10     48      192           -68563.25558      -61058.10171    0.961327E-05    0.500691E-07
 10     49       48           -68563.21547      -61058.06161    0.141017E-05    0.293784E-07
 10     50       48           -68563.26774      -61058.11388    0.282506E-05    0.588553E-07
 10     51      192           -68563.29441      -61058.14055    0.161092E-04    0.839022E-07
 10     52      192           -68563.30566      -61058.15179    0.187059E-04    0.974268E-07
 10     53       24           -68563.22534      -61058.07148    0.803963E-06    0.334985E-07
 10     54       96           -68563.30286      -61058.14900    0.901174E-05    0.938723E-07
 10     55       96           -68563.21527      -61058.06141    0.281307E-05    0.293028E-07
 10     56       32           -68563.24851      -61058.09465    0.145867E-05    0.455834E-07
 10     57       96           -68563.26640      -61058.11254    0.555066E-05    0.578194E-07
 10     58       48           -68563.30263      -61058.14877    0.449229E-05    0.935894E-07
 10     59       96           -68563.30455      -61058.15069    0.921684E-05    0.960088E-07
 10     60       96           -68563.30780      -61058.15394    0.962387E-05    0.100249E-06
 10     61       16           -68563.23690      -61058.08304    0.624992E-06    0.390620E-07
 10     62       96           -68563.29162      -61058.13776    0.776095E-05    0.808432E-07
 10     63       48           -68563.30391      -61058.15005    0.456926E-05    0.951929E-07
 10     64       96           -68563.29514      -61058.14128    0.813326E-05    0.847214E-07
 10     65       48           -68563.32761      -61058.17375    0.626122E-05    0.130442E-06
 11      1       96           -69313.62809      -61057.95885    0.719588E-06    0.749571E-08
 11      2       48           -69313.62715      -61057.95791    0.355317E-06    0.740244E-08
 11      3       96           -69313.65893      -61057.98968    0.108417E-05    0.112935E-07
 11      4      192           -69313.68541      -61058.01616    0.308316E-05    0.160581E-07
 11      5       96           -69313.62681      -61057.95757    0.707448E-06    0.736925E-08
 11      6      192           -69313.65819      -61057.98895    0.214721E-05    0.111834E-07
 11      7      192           -69313.65744      -61057.98820    0.212591E-05    0.110724E-07
 11      8      192           -69313.65830      -61057.98905    0.215015E-05    0.111987E-07
 11      9      192           -69313.67591      -61058.00666    0.271722E-05    0.141522E-07
 11     10      192           -69313.65793      -61057.98869    0.213977E-05    0.111446E-07
 11     11       96           -69313.63928      -61057.97004    0.834972E-06    0.869762E-08
 11     12       96           -69313.70426      -61058.03501    0.198055E-05    0.206307E-07
 11     13      192           -69313.70946      -61058.04021    0.424447E-05    0.221066E-07
 11     14       96           -69313.68995      -61058.02070    0.163745E-05    0.170568E-07
 11     15       96           -69313.70310      -61058.03386    0.195035E-05    0.203161E-07
