Structure,Energy,Nucleus,delta_iso
61,-68563.236899,Sn09,-645.9336133097904
61,-68563.236899,Sn10,-658.4672508275262
62,-68563.291618,Sn01,-648.4652051809985
62,-68563.291618,Sn02,-656.7511492303743
62,-68563.291618,Sn03,-657.901646571423
62,-68563.291618,Sn04,-646.7724561819136
62,-68563.291618,Sn05,-658.2976443227244
62,-68563.291618,Sn06,-642.1952786267784
62,-68563.291618,Sn07,-658.598801437658
62,-68563.291618,Sn08,-659.6172453883246
62,-68563.291618,Sn09,-656.8705187027281
62,-68563.291618,Sn10,-649.4820328927958
63,-68563.303910,Sn01,-649.9745027006461
63,-68563.303910,Sn02,-648.0702378860678
63,-68563.303910,Sn03,-649.9744643604417
63,-68563.303910,Sn04,-648.0706261215523
63,-68563.303910,Sn05,-659.9715606170512
63,-68563.303910,Sn06,-649.6111967573611
63,-68563.303910,Sn07,-649.6114896079944
63,-68563.303910,Sn08,-659.971829832587
63,-68563.303910,Sn09,-648.5731902786438
63,-68563.303910,Sn10,-648.573344126894
64,-68563.295143,Sn01,-647.8948551141748
64,-68563.295143,Sn02,-648.1949874477259
64,-68563.295143,Sn03,-639.2691493323064
64,-68563.295143,Sn04,-656.5337158268694
64,-68563.295143,Sn05,-641.7016655009643
64,-68563.295143,Sn06,-641.7010327281105
64,-68563.295143,Sn07,-658.8905075869325
64,-68563.295143,Sn08,-648.2795321429676
64,-68563.295143,Sn09,-648.2805781871461
64,-68563.295143,Sn10,-658.9011036207594
65,-68563.327609,Sn01,-638.9144890267739
65,-68563.327609,Sn02,-649.2642358432468
65,-68563.327609,Sn03,-638.9147153500035
65,-68563.327609,Sn04,-649.264264384442
65,-68563.327609,Sn05,-642.449160289279
65,-68563.327609,Sn06,-650.0039094050676
65,-68563.327609,Sn07,-650.0039562202542
65,-68563.327609,Sn08,-649.2495710435392
65,-68563.327609,Sn09,-642.1152626370013
65,-68563.327609,Sn10,-649.2497880242345
<class 'numpy.ndarray'>
[[0. 0. 0.]]
