Structure,Energy,Nucleus,delta_iso
77,-67062.366283,Sn03,-659.2208201385256
77,-67062.366283,Sn04,-658.0348831526499
77,-67062.366283,Sn05,-657.8239818889651
77,-67062.366283,Sn06,-654.271754564692
77,-67062.366283,Sn07,-654.2760057552241
77,-67062.366283,Sn08,-657.8236116001822
78,-67062.364865,Sn01,-659.308405349997
78,-67062.364865,Sn02,-658.6075753194559
78,-67062.364865,Sn03,-659.3082884013902
78,-67062.364865,Sn04,-658.6078151577804
78,-67062.364865,Sn05,-660.7040196046796
78,-67062.364865,Sn06,-647.1164522406016
78,-67062.364865,Sn07,-660.7752771017813
78,-67062.364865,Sn08,-656.6242823060111
79,-67062.364411,Sn01,-657.4812380969847
79,-67062.364411,Sn02,-657.6282956060659
79,-67062.364411,Sn03,-661.4472840552053
79,-67062.364411,Sn04,-657.6272250004545
79,-67062.364411,Sn05,-658.2508283735201
79,-67062.364411,Sn06,-647.0313244930526
79,-67062.364411,Sn07,-661.5042432741388
79,-67062.364411,Sn08,-658.2493392747183
80,-67062.391502,Sn01,-656.6731395692582
80,-67062.391502,Sn02,-659.0925361365571
80,-67062.391502,Sn03,-658.2504055767959
80,-67062.391502,Sn04,-659.0803479487458
80,-67062.391502,Sn05,-651.5680190601593
80,-67062.391502,Sn06,-657.0393439976324
80,-67062.391502,Sn07,-661.0117498451814
80,-67062.391502,Sn08,-659.1127225257651
81,-67062.375298,Sn01,-659.1876477870155
81,-67062.375298,Sn02,-660.8462624989897
81,-67062.375298,Sn03,-651.5737253807865
81,-67062.375298,Sn04,-658.1219299957038
81,-67062.375298,Sn05,-658.1390263270023
81,-67062.375298,Sn06,-656.7268309877372
81,-67062.375298,Sn07,-654.2018990292463
81,-67062.375298,Sn08,-661.7106707689154
82,-67062.412435,Sn01,-657.1436915620588
82,-67062.412435,Sn02,-659.8369833433985
82,-67062.412435,Sn03,-659.0727623804642
82,-67062.412435,Sn04,-657.7412317960948
82,-67062.412435,Sn05,-658.6388250290738
82,-67062.412435,Sn06,-660.2838078296827
82,-67062.412435,Sn07,-659.432504102022
82,-67062.412435,Sn08,-658.6210868637982
83,-67062.396913,Sn01,-649.6850761145452
83,-67062.396913,Sn02,-648.2101093498331
83,-67062.396913,Sn03,-662.124334458189
83,-67062.396913,Sn04,-648.2096849415693
83,-67062.396913,Sn05,-661.10032120196
83,-67062.396913,Sn06,-654.1794373637122
83,-67062.396913,Sn07,-654.1795111546649
83,-67062.396913,Sn08,-648.6485696150039
84,-67062.425296,Sn01,-642.1480474686387
84,-67062.425296,Sn02,-648.1336050151886
84,-67062.425296,Sn03,-661.6127415444093
84,-67062.425296,Sn04,-647.1921743251005
84,-67062.425296,Sn05,-658.6840540585104
84,-67062.425296,Sn06,-652.8306664037223
84,-67062.425296,Sn07,-655.1983186631583
84,-67062.425296,Sn08,-649.3783730039536
85,-67062.441716,Sn01,-649.0231544223807
85,-67062.441716,Sn02,-642.4278815227344
85,-67062.441716,Sn03,-659.260434097001
85,-67062.441716,Sn04,-648.4610569962942
85,-67062.441716,Sn05,-657.4566079304432
85,-67062.441716,Sn06,-659.9867687136193
85,-67062.441716,Sn07,-652.9087235985821
85,-67062.441716,Sn08,-649.6586293868868
86,-67062.418629,Sn01,-649.0225333868511
86,-67062.418629,Sn02,-642.7979105239788
86,-67062.418629,Sn03,-659.284175353997
86,-67062.418629,Sn04,-648.3453301959707
86,-67062.418629,Sn05,-652.0442372664761
86,-67062.418629,Sn06,-661.3325911835282
86,-67062.418629,Sn07,-654.5595546545101
86,-67062.418629,Sn08,-647.20855556677
87,-67062.424180,Sn01,-647.5890848450686
87,-67062.424180,Sn02,-649.0585799945893
87,-67062.424180,Sn03,-661.6811262945371
87,-67062.424180,Sn04,-643.540332732256
87,-67062.424180,Sn05,-659.0862536559007
87,-67062.424180,Sn06,-659.1585115520784
87,-67062.424180,Sn07,-661.682474532488
87,-67062.424180,Sn08,-649.3489044407488
88,-67062.413106,Sn01,-649.3235903581203
88,-67062.413106,Sn02,-649.4208184214567
88,-67062.413106,Sn03,-661.3078306622951
88,-67062.413106,Sn04,-649.3080099125395
88,-67062.413106,Sn05,-661.7556364854781
88,-67062.413106,Sn06,-661.3157276032862
88,-67062.413106,Sn07,-661.9003152669061
88,-67062.413106,Sn08,-649.870542772052
89,-67062.440602,Sn01,-647.2572973085025
89,-67062.440602,Sn02,-642.7722738400089
89,-67062.440602,Sn03,-659.5551694500518
89,-67062.440602,Sn04,-650.4278421291069
89,-67062.440602,Sn05,-653.1586782982863
89,-67062.440602,Sn06,-659.6688962016683
89,-67062.440602,Sn07,-657.4787573907979
89,-67062.440602,Sn08,-649.4936498994794
90,-67062.414499,Sn01,-656.7792994373021
90,-67062.414499,Sn02,-651.7649930388957
90,-67062.414499,Sn03,-651.7232555751443
90,-67062.414499,Sn04,-656.9109183736159
90,-67062.414499,Sn05,-651.6145982407261
90,-67062.414499,Sn06,-656.8313707285979
90,-67062.414499,Sn07,-658.1205612238527
90,-67062.414499,Sn08,-651.6461345525549
91,-67062.440960,Sn01,-647.2158462420493
91,-67062.440960,Sn02,-643.1354982385647
91,-67062.440960,Sn03,-659.368203689573
91,-67062.440960,Sn04,-642.5923191861434
91,-67062.440960,Sn05,-659.6681981861234
91,-67062.440960,Sn06,-659.6310692924394
91,-67062.440960,Sn07,-659.8638700026413
91,-67062.440960,Sn08,-648.1805380836081
92,-67062.472121,Sn01,-638.9182974302071
92,-67062.472121,Sn02,-643.0135282665769
92,-67062.472121,Sn03,-649.3106541943971
92,-67062.472121,Sn04,-643.0131168998732
92,-67062.472121,Sn05,-649.3108196999265
92,-67062.472121,Sn06,-642.9769887474172
92,-67062.472121,Sn07,-662.5351337623538
92,-67062.472121,Sn08,-642.977056433208
93,-67062.469586,Sn01,-638.5567993057684
93,-67062.469586,Sn02,-642.4722631805066
93,-67062.469586,Sn03,-642.7065318327041
93,-67062.469586,Sn04,-648.9756082239487
93,-67062.469586,Sn05,-642.702304862285
93,-67062.469586,Sn06,-661.2652692381466
93,-67062.469586,Sn07,-649.1874081972073
93,-67062.469586,Sn08,-642.3878826914092
94,-67062.345446,Sn01,-661.420976872636
94,-67062.345446,Sn02,-661.4217743329582
94,-67062.345446,Sn03,-661.4209986809556
94,-67062.345446,Sn04,-661.421312171627
94,-67062.345446,Sn05,-661.4210602862308
94,-67062.345446,Sn06,-661.4209797704857
94,-67062.345446,Sn07,-661.4209856484736
94,-67062.345446,Sn08,-661.4218213429917
95,-67062.403912,Sn01,-652.5932802111652
95,-67062.403912,Sn02,-656.0705075963979
95,-67062.403912,Sn03,-652.5935557134194
95,-67062.403912,Sn04,-656.0704356925316
95,-67062.403912,Sn05,-652.5930507534567
95,-67062.403912,Sn06,-652.593197582984
95,-67062.403912,Sn07,-656.4350264318923
95,-67062.403912,Sn08,-656.4361948991586
96,-67062.450684,Sn01,-642.0201731369898
96,-67062.450684,Sn02,-659.4183383037907
96,-67062.450684,Sn03,-659.4181226227975
96,-67062.450684,Sn04,-642.020248033466
96,-67062.450684,Sn05,-659.4336086481317
96,-67062.450684,Sn06,-648.0242113806376
96,-67062.450684,Sn07,-659.4334335094654
96,-67062.450684,Sn08,-648.9242682490885
97,-67062.478607,Sn01,-650.0113393358788
97,-67062.478607,Sn02,-650.1269008570725
97,-67062.478607,Sn03,-650.0113856218481
97,-67062.478607,Sn04,-650.1267515371965
97,-67062.478607,Sn05,-650.0111868186223
97,-67062.478607,Sn06,-650.0115733074103
97,-67062.478607,Sn07,-650.3296655279028
97,-67062.478607,Sn08,-650.3298327140687
<class 'numpy.ndarray'>
[[0. 0. 0.]]
